year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,9
1890,0,0
1891,0,8
1892,0,5
1893,0,0
1894,0,9
1895,0,14
1896,0,10
1897,0,5
1898,0,5
1899,0,5
1900,0,11
1901,0,15
1902,0,8
1903,0,11
1904,0,18
1905,0,25
1906,0,25
1907,0,32
1908,0,30
1909,0,39
1910,0,49
1911,0,89
1912,0,149
1913,5,201
1914,0,236
1915,0,323
1916,0,359
1917,0,413
1918,0,447
1919,0,410
1920,0,408
1921,0,530
1922,5,542
1923,0,554
1924,0,541
1925,0,555
1926,7,584
1927,0,629
1928,0,593
1929,0,553
1930,5,601
1931,0,551
1932,0,542
1933,0,536
1934,5,546
1935,0,524
1936,0,468
1937,0,478
1938,0,536
1939,0,521
1940,0,553
1941,5,689
1942,0,832
1943,0,770
1944,0,720
1945,0,681
1946,0,883
1947,5,983
1948,0,972
1949,0,1044
1950,0,1161
1951,0,1303
1952,9,1338
1953,0,1366
1954,0,1520
1955,5,1522
1956,0,1620
1957,0,1516
1958,5,1471
1959,0,1398
1960,0,1393
1961,6,1309
1962,8,1116
1963,0,1075
1964,5,1024
1965,5,827
1966,0,795
1967,0,665
1968,0,585
1969,0,543
1970,0,545
1971,0,517
1972,0,399
1973,0,377
1974,6,387
1975,0,399
1976,7,368
1977,0,348
1978,5,338
1979,0,336
1980,0,342
1981,0,316
1982,0,366
1983,0,303
1984,0,336
1985,0,343
1986,8,330
1987,6,314
1988,0,326
1989,0,327
1990,0,350
1991,0,309
1992,0,268
1993,0,250
1994,0,258
1995,0,213
1996,0,195
1997,0,190
1998,0,175
1999,0,174
2000,0,194
2001,0,146
2002,0,156
2003,0,133
2004,0,124
2005,0,113
2006,0,117
2007,0,99
2008,0,126
2009,0,130
2010,0,140
2011,0,172
2012,0,171
2013,0,183
2014,0,202
2015,0,180
2016,0,160
2017,0,159
2018,0,149
2019,0,115
