year,F,M
1880,0,10
1881,0,0
1882,0,8
1883,5,6
1884,0,6
1885,0,5
1886,0,6
1887,5,5
1888,6,9
1889,0,9
1890,8,7
1891,0,6
1892,0,0
1893,0,0
1894,8,8
1895,6,9
1896,0,11
1897,0,12
1898,5,8
1899,7,8
1900,5,12
1901,0,6
1902,8,0
1903,6,5
1904,0,6
1905,0,9
1906,0,9
1907,0,10
1908,7,9
1909,5,9
1910,7,12
1911,5,11
1912,9,21
1913,5,18
1914,9,39
1915,14,34
1916,6,34
1917,16,42
1918,13,37
1919,11,33
1920,13,38
1921,19,36
1922,17,42
1923,13,35
1924,9,40
1925,15,27
1926,9,30
1927,10,31
1928,13,21
1929,5,26
1930,16,26
1931,5,25
1932,6,16
1933,8,20
1934,11,16
1935,5,24
1936,8,16
1937,5,12
1938,12,19
1939,8,15
1940,0,14
1941,5,22
1942,5,23
1943,5,15
1944,7,13
1945,0,20
1946,0,18
1947,0,20
1948,7,23
1949,6,17
1950,0,10
1951,5,18
1952,0,18
1953,0,8
1954,0,11
1955,0,17
1956,0,11
1957,0,16
1958,0,16
1959,0,8
1960,0,0
1961,0,5
1962,0,7
1963,0,8
1964,0,11
1965,0,7
1966,0,0
1967,0,10
1968,5,6
1969,0,8
1970,0,9
1971,0,5
1972,0,0
1973,0,10
1974,0,6
1975,0,10
1976,0,5
1977,0,0
1978,0,0
1979,0,6
1980,0,5
1981,0,0
1982,0,0
1983,0,0
1984,0,6
1985,0,5
1986,0,22
1987,0,15
1988,0,8
1989,0,23
1990,0,11
1991,0,8
1992,0,5
1993,0,6
1994,0,8
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,6
2000,0,8
2001,0,7
2002,0,0
2003,0,6
2004,0,8
2005,0,9
2006,0,11
2007,0,0
2008,0,6
2009,0,6
2010,0,5
2011,0,0
2012,0,6
2013,0,8
2014,0,13
2015,0,7
2016,0,5
2017,0,0
2018,0,0
2019,0,7
