year,F,M
1880,0,14
1881,0,11
1882,0,11
1883,0,13
1884,0,6
1885,0,15
1886,0,14
1887,0,10
1888,0,19
1889,0,11
1890,0,16
1891,0,5
1892,0,16
1893,0,14
1894,0,10
1895,0,22
1896,0,11
1897,0,19
1898,0,12
1899,0,17
1900,0,10
1901,0,8
1902,0,8
1903,0,15
1904,0,8
1905,0,16
1906,0,12
1907,0,15
1908,0,10
1909,0,14
1910,0,13
1911,0,21
1912,0,44
1913,0,52
1914,0,59
1915,0,70
1916,0,92
1917,0,80
1918,0,109
1919,0,116
1920,0,88
1921,0,96
1922,0,81
1923,0,81
1924,0,86
1925,0,90
1926,0,71
1927,0,79
1928,0,78
1929,6,63
1930,0,65
1931,0,47
1932,0,67
1933,0,62
1934,0,49
1935,0,60
1936,0,44
1937,0,51
1938,0,36
1939,0,38
1940,0,43
1941,0,48
1942,5,40
1943,0,43
1944,0,45
1945,0,48
1946,0,52
1947,0,48
1948,0,55
1949,0,64
1950,0,64
1951,0,63
1952,0,63
1953,0,71
1954,0,77
1955,0,67
1956,0,82
1957,0,77
1958,0,84
1959,0,91
1960,0,96
1961,0,115
1962,0,111
1963,0,116
1964,0,139
1965,0,152
1966,0,200
1967,7,247
1968,0,318
1969,0,448
1970,6,553
1971,11,536
1972,0,645
1973,12,786
1974,9,808
1975,16,893
1976,16,1137
1977,17,1225
1978,13,1294
1979,16,1379
1980,13,1447
1981,16,1436
1982,12,1385
1983,12,1273
1984,9,1272
1985,8,1215
1986,16,1314
1987,15,1288
1988,12,1426
1989,15,1630
1990,13,1975
1991,15,2135
1992,21,2305
1993,13,2452
1994,19,2419
1995,18,2506
1996,7,2518
1997,6,2291
1998,0,2451
1999,7,2671
2000,8,2686
2001,7,2722
2002,6,2622
2003,8,2703
2004,10,2723
2005,0,2966
2006,9,3105
2007,7,3216
2008,5,2864
2009,0,2548
2010,5,2167
2011,0,1886
2012,0,1920
2013,0,1882
2014,5,1806
2015,5,1834
2016,0,1734
2017,0,1641
2018,0,1582
2019,0,1479
