year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,8,0
1903,8,0
1904,8,0
1905,6,0
1906,10,0
1907,6,0
1908,7,0
1909,12,7
1910,20,6
1911,15,5
1912,21,10
1913,17,8
1914,20,19
1915,31,17
1916,44,18
1917,37,16
1918,40,22
1919,32,22
1920,54,29
1921,38,18
1922,42,24
1923,45,28
1924,46,25
1925,35,21
1926,43,36
1927,36,25
1928,26,29
1929,25,24
1930,37,22
1931,30,32
1932,20,26
1933,20,25
1934,21,41
1935,22,36
1936,14,32
1937,11,42
1938,23,29
1939,19,25
1940,15,24
1941,16,21
1942,9,25
1943,12,24
1944,6,41
1945,10,21
1946,7,21
1947,8,26
1948,5,30
1949,16,24
1950,6,27
1951,7,27
1952,6,30
1953,9,24
1954,11,28
1955,0,29
1956,8,26
1957,6,19
1958,0,17
1959,0,22
1960,0,25
1961,0,17
1962,5,22
1963,0,22
1964,5,12
1965,0,22
1966,0,18
1967,0,12
1968,0,14
1969,0,18
1970,0,17
1971,0,14
1972,0,12
1973,0,18
1974,0,7
1975,0,13
1976,0,10
1977,0,11
1978,0,9
1979,0,8
1980,0,9
1981,0,11
1982,0,10
1983,0,0
1984,0,13
1985,0,9
1986,0,6
1987,0,5
1988,0,10
1989,0,7
1990,0,10
1991,0,5
1992,0,6
1993,0,12
1994,0,6
1995,0,6
1996,0,6
1997,0,0
1998,0,7
1999,0,0
2000,0,0
2001,0,0
2002,0,6
2003,0,8
2004,0,0
2005,0,6
2006,0,6
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,9
2012,0,0
2013,0,5
2014,0,0
2015,0,0
2016,0,5
2017,0,0
2018,0,5
2019,0,0
