year,Boys,Girls
1880,0,88
1881,0,89
1882,0,116
1883,0,89
1884,0,107
1885,0,89
1886,0,99
1887,0,97
1888,0,116
1889,5,116
1890,0,119
1891,0,97
1892,7,126
1893,0,124
1894,0,129
1895,0,133
1896,0,124
1897,9,133
1898,8,179
1899,7,185
1900,15,212
1901,0,127
1902,10,169
1903,5,168
1904,6,181
1905,5,216
1906,7,184
1907,7,199
1908,8,243
1909,9,267
1910,19,285
1911,9,302
1912,13,522
1913,14,557
1914,13,709
1915,16,901
1916,22,908
1917,14,912
1918,9,936
1919,19,931
1920,25,1031
1921,27,1001
1922,19,988
1923,13,904
1924,18,1010
1925,14,960
1926,16,877
1927,32,901
1928,18,884
1929,17,796
1930,15,830
1931,15,730
1932,14,813
1933,14,755
1934,15,770
1935,13,728
1936,11,700
1937,15,681
1938,9,718
1939,9,730
1940,6,662
1941,9,735
1942,10,737
1943,13,742
1944,9,759
1945,11,706
1946,14,781
1947,16,870
1948,11,845
1949,12,816
1950,11,831
1951,0,821
1952,9,748
1953,6,767
1954,6,751
1955,12,722
1956,13,705
1957,6,661
1958,5,662
1959,6,619
1960,10,555
1961,14,543
1962,9,476
1963,7,510
1964,13,532
1965,0,473
1966,6,421
1967,7,414
1968,9,499
1969,6,532
1970,9,496
1971,7,416
1972,6,379
1973,9,371
1974,0,309
1975,0,330
1976,5,322
1977,0,301
1978,0,297
1979,0,329
1980,0,296
1981,0,269
1982,0,254
1983,0,205
1984,0,218
1985,0,203
1986,0,213
1987,0,194
1988,0,192
1989,0,193
1990,0,213
1991,0,184
1992,0,155
1993,0,149
1994,0,138
1995,0,114
1996,0,115
1997,0,111
1998,0,104
1999,0,84
2000,0,97
2001,0,115
2002,0,82
2003,0,78
2004,0,80
2005,0,105
2006,0,107
2007,0,111
2008,0,120
2009,0,131
2010,0,122
2011,0,143
2012,0,181
2013,0,177
2014,0,203
2015,0,266
2016,0,323
2017,0,319
2018,0,324
2019,0,349
