year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,5
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,8
1901,0,0
1902,0,8
1903,0,8
1904,0,6
1905,0,0
1906,0,6
1907,0,6
1908,0,6
1909,0,10
1910,5,11
1911,0,12
1912,6,17
1913,7,14
1914,6,30
1915,0,23
1916,0,36
1917,12,35
1918,6,49
1919,0,39
1920,12,46
1921,0,44
1922,9,53
1923,0,52
1924,8,45
1925,10,50
1926,0,53
1927,5,56
1928,5,44
1929,0,56
1930,6,54
1931,8,57
1932,9,63
1933,5,50
1934,0,52
1935,0,63
1936,6,37
1937,0,56
1938,0,39
1939,0,38
1940,0,49
1941,0,42
1942,0,42
1943,0,41
1944,5,58
1945,0,43
1946,0,38
1947,0,37
1948,0,37
1949,0,43
1950,0,49
1951,0,39
1952,0,26
1953,0,34
1954,0,35
1955,0,36
1956,0,30
1957,0,38
1958,0,39
1959,0,39
1960,0,34
1961,0,19
1962,0,21
1963,0,27
1964,0,18
1965,0,18
1966,0,22
1967,0,23
1968,0,25
1969,0,17
1970,0,15
1971,0,10
1972,0,17
1973,0,12
1974,0,21
1975,0,24
1976,0,28
1977,0,17
1978,0,19
1979,0,12
1980,0,11
1981,0,14
1982,0,13
1983,0,14
1984,0,11
1985,0,9
1986,0,14
1987,0,20
1988,0,13
1989,0,10
1990,0,13
1991,0,10
1992,0,18
1993,0,19
1994,0,13
1995,0,15
1996,0,20
1997,0,11
1998,0,16
1999,0,7
2000,0,22
2001,0,12
2002,0,15
2003,0,11
2004,0,14
2005,0,9
2006,0,7
2007,0,8
2008,0,17
2009,0,7
2010,0,0
2011,0,12
2012,0,6
2013,0,8
2014,0,11
2015,0,9
2016,0,9
2017,0,6
2018,0,0
2019,0,9
