year,Girls,Boys
1880,0,6
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,5
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,6
1910,0,8
1911,0,0
1912,0,6
1913,0,0
1914,0,11
1915,0,10
1916,0,17
1917,0,10
1918,0,16
1919,0,15
1920,0,15
1921,0,12
1922,0,18
1923,0,17
1924,0,18
1925,0,9
1926,0,12
1927,0,18
1928,0,8
1929,0,9
1930,0,9
1931,0,8
1932,0,11
1933,0,5
1934,0,13
1935,0,11
1936,0,9
1937,0,6
1938,0,5
1939,0,0
1940,0,5
1941,0,10
1942,0,5
1943,0,10
1944,0,0
1945,0,6
1946,0,10
1947,0,6
1948,0,8
1949,0,8
1950,0,8
1951,0,5
1952,0,0
1953,0,5
1954,0,5
1955,0,9
1956,0,8
1957,0,6
1958,0,12
1959,0,14
1960,0,10
1961,0,10
1962,0,7
1963,0,12
1964,0,21
1965,0,5
1966,0,7
1967,0,15
1968,0,15
1969,0,12
1970,0,14
1971,0,13
1972,0,10
1973,0,25
1974,0,18
1975,0,15
1976,0,21
1977,0,17
1978,0,20
1979,0,31
1980,0,29
1981,0,33
1982,0,31
1983,0,28
1984,0,28
1985,0,33
1986,0,26
1987,0,37
1988,0,40
1989,0,41
1990,0,46
1991,0,64
1992,0,41
1993,0,62
1994,0,58
1995,0,58
1996,0,77
1997,0,63
1998,0,59
1999,0,71
2000,0,111
2001,0,87
2002,0,96
2003,0,95
2004,0,97
2005,0,137
2006,0,114
2007,0,118
2008,0,110
2009,0,117
2010,0,114
2011,0,100
2012,0,93
2013,0,99
2014,0,93
2015,0,88
2016,0,97
2017,0,62
2018,0,73
2019,0,67
