year,F,M
1880,0,544
1881,0,530
1882,0,625
1883,0,607
1884,0,615
1885,0,623
1886,5,645
1887,0,574
1888,0,647
1889,5,572
1890,7,628
1891,0,551
1892,5,634
1893,0,574
1894,0,601
1895,0,549
1896,0,539
1897,0,543
1898,5,546
1899,0,447
1900,5,563
1901,6,422
1902,0,397
1903,0,427
1904,0,442
1905,0,436
1906,0,412
1907,0,483
1908,0,476
1909,7,459
1910,0,505
1911,0,636
1912,7,1157
1913,7,1249
1914,8,1553
1915,14,1788
1916,8,1916
1917,9,1961
1918,11,2113
1919,5,1991
1920,12,2006
1921,18,1978
1922,13,2007
1923,9,1880
1924,7,1819
1925,10,1756
1926,13,1714
1927,14,1635
1928,9,1466
1929,19,1479
1930,17,1467
1931,21,1335
1932,14,1256
1933,11,1110
1934,11,1095
1935,7,1091
1936,13,1008
1937,7,988
1938,11,1023
1939,8,1001
1940,6,936
1941,8,1020
1942,6,957
1943,10,1074
1944,6,911
1945,7,937
1946,10,1017
1947,8,1111
1948,8,1099
1949,6,1124
1950,9,1102
1951,7,1066
1952,9,1087
1953,8,1196
1954,11,1271
1955,7,1152
1956,6,1135
1957,8,1201
1958,8,1069
1959,5,1080
1960,0,1068
1961,0,1042
1962,5,1009
1963,6,1021
1964,11,1000
1965,8,988
1966,0,945
1967,5,934
1968,0,904
1969,10,1007
1970,8,1044
1971,12,1065
1972,10,1112
1973,8,1068
1974,8,1199
1975,10,1233
1976,13,1231
1977,11,1275
1978,14,1315
1979,11,1311
1980,15,1396
1981,9,1465
1982,11,1486
1983,16,1368
1984,19,1421
1985,11,1592
1986,12,1571
1987,15,1659
1988,7,1732
1989,10,1964
1990,22,2327
1991,21,2443
1992,19,2586
1993,20,2848
1994,24,2844
1995,18,2729
1996,14,2998
1997,17,2970
1998,11,3006
1999,18,3125
2000,8,3178
2001,8,3192
2002,17,3233
2003,14,3300
2004,15,3345
2005,7,3459
2006,6,3601
2007,8,3548
2008,0,3562
2009,7,3115
2010,5,2664
2011,0,2377
2012,0,2197
2013,0,2241
2014,0,2321
2015,5,2297
2016,0,2258
2017,0,2043
2018,0,1954
2019,0,1882
