year,Girls,Boys
1880,0,6
1881,0,9
1882,0,0
1883,0,7
1884,0,9
1885,0,6
1886,0,0
1887,0,11
1888,0,7
1889,0,0
1890,0,10
1891,0,0
1892,0,10
1893,0,14
1894,0,11
1895,0,11
1896,0,12
1897,0,9
1898,5,8
1899,6,17
1900,5,8
1901,0,5
1902,0,16
1903,0,21
1904,0,17
1905,5,17
1906,0,12
1907,7,14
1908,0,20
1909,0,21
1910,5,20
1911,6,18
1912,5,46
1913,11,53
1914,6,62
1915,10,96
1916,10,102
1917,11,106
1918,10,104
1919,8,112
1920,0,130
1921,10,115
1922,8,124
1923,0,107
1924,10,94
1925,0,109
1926,5,93
1927,7,104
1928,0,99
1929,12,105
1930,0,80
1931,6,93
1932,0,80
1933,0,70
1934,0,65
1935,0,86
1936,6,72
1937,0,68
1938,0,79
1939,0,46
1940,0,57
1941,0,65
1942,0,66
1943,0,69
1944,0,58
1945,0,55
1946,0,49
1947,0,42
1948,0,47
1949,0,53
1950,0,38
1951,0,51
1952,0,27
1953,0,33
1954,0,41
1955,0,33
1956,0,34
1957,0,33
1958,0,35
1959,0,42
1960,0,16
1961,0,28
1962,0,25
1963,0,23
1964,0,16
1965,0,27
1966,0,25
1967,0,21
1968,0,19
1969,0,21
1970,0,15
1971,0,32
1972,0,17
1973,0,17
1974,0,11
1975,0,16
1976,0,18
1977,0,18
1978,0,15
1979,0,9
1980,0,14
1981,0,13
1982,0,14
1983,0,8
1984,0,12
1985,0,5
1986,0,7
1987,0,13
1988,0,9
1989,0,0
1990,0,6
1991,0,15
1992,0,9
1993,0,0
1994,0,5
1995,0,6
1996,0,0
1997,0,5
1998,0,7
1999,0,5
2000,0,0
2001,0,0
2002,0,7
2003,0,5
2004,0,8
2005,0,6
2006,0,0
2007,0,0
2008,0,5
2009,0,0
2010,0,6
2011,0,0
2012,0,0
2013,0,8
2014,0,5
2015,0,0
2016,0,10
2017,0,7
2018,0,10
2019,0,6
