year,Girls,Boys
1880,183,63
1881,169,45
1882,218,78
1883,249,61
1884,275,81
1885,305,77
1886,318,81
1887,338,68
1888,411,76
1889,366,76
1890,392,87
1891,376,96
1892,441,115
1893,459,99
1894,452,80
1895,446,90
1896,409,93
1897,455,92
1898,459,88
1899,383,78
1900,585,109
1901,462,81
1902,428,110
1903,460,79
1904,456,100
1905,486,99
1906,458,95
1907,462,96
1908,447,84
1909,481,99
1910,538,114
1911,521,109
1912,644,167
1913,669,225
1914,765,232
1915,855,288
1916,925,295
1917,911,295
1918,956,336
1919,975,369
1920,950,292
1921,912,291
1922,915,263
1923,830,292
1924,851,292
1925,824,313
1926,778,315
1927,780,285
1928,753,268
1929,681,249
1930,663,260
1931,552,246
1932,606,227
1933,573,219
1934,591,184
1935,529,202
1936,483,201
1937,456,216
1938,450,195
1939,416,170
1940,423,198
1941,433,163
1942,407,237
1943,416,201
1944,406,195
1945,355,174
1946,327,194
1947,340,170
1948,352,175
1949,314,193
1950,305,163
1951,288,146
1952,240,150
1953,213,141
1954,204,137
1955,206,144
1956,182,130
1957,168,106
1958,145,127
1959,143,109
1960,144,118
1961,113,107
1962,99,105
1963,86,83
1964,71,94
1965,61,67
1966,49,80
1967,60,87
1968,43,74
1969,34,56
1970,38,69
1971,35,71
1972,40,74
1973,34,55
1974,24,49
1975,26,56
1976,33,44
1977,16,40
1978,27,43
1979,27,37
1980,18,44
1981,18,41
1982,13,37
1983,17,39
1984,16,25
1985,14,35
1986,18,25
1987,17,35
1988,14,24
1989,7,34
1990,9,42
1991,6,17
1992,11,23
1993,14,34
1994,10,29
1995,13,25
1996,11,19
1997,8,10
1998,15,20
1999,7,14
2000,12,21
2001,10,20
2002,12,22
2003,10,22
2004,10,17
2005,8,27
2006,18,18
2007,21,25
2008,27,49
2009,26,41
2010,24,53
2011,33,43
2012,31,60
2013,47,64
2014,61,74
2015,57,122
2016,66,103
2017,87,120
2018,76,151
2019,90,147
