year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,10,0
1894,7,0
1895,0,0
1896,0,0
1897,0,0
1898,5,0
1899,6,0
1900,0,0
1901,0,0
1902,7,0
1903,5,0
1904,0,0
1905,8,0
1906,0,0
1907,12,0
1908,11,0
1909,5,0
1910,12,0
1911,11,0
1912,13,0
1913,17,0
1914,22,0
1915,32,0
1916,25,5
1917,40,0
1918,24,0
1919,27,5
1920,43,0
1921,35,5
1922,40,0
1923,45,7
1924,30,0
1925,50,0
1926,37,0
1927,42,0
1928,24,0
1929,27,0
1930,14,0
1931,26,0
1932,25,0
1933,23,0
1934,25,0
1935,34,0
1936,27,5
1937,20,0
1938,32,0
1939,20,0
1940,18,0
1941,17,0
1942,15,0
1943,16,0
1944,18,5
1945,17,0
1946,22,0
1947,16,5
1948,19,0
1949,15,0
1950,12,0
1951,17,0
1952,20,0
1953,16,5
1954,19,0
1955,15,0
1956,20,6
1957,14,5
1958,9,0
1959,15,0
1960,20,0
1961,17,0
1962,18,5
1963,17,0
1964,16,0
1965,10,0
1966,12,5
1967,9,0
1968,7,7
1969,9,0
1970,23,11
1971,19,6
1972,13,0
1973,25,6
1974,20,10
1975,23,10
1976,16,8
1977,26,5
1978,26,10
1979,35,12
1980,30,6
1981,25,0
1982,16,9
1983,18,0
1984,13,5
1985,17,0
1986,19,0
1987,20,5
1988,18,8
1989,15,9
1990,17,5
1991,18,7
1992,14,0
1993,12,6
1994,11,5
1995,14,8
1996,16,6
1997,5,0
1998,8,6
1999,23,6
2000,14,11
2001,20,9
2002,10,7
2003,12,12
2004,11,9
2005,0,11
2006,12,6
2007,6,7
2008,7,14
2009,9,9
2010,5,13
2011,7,12
2012,8,7
2013,9,7
2014,12,16
2015,5,33
2016,9,31
2017,5,45
2018,10,34
2019,16,52
