year,Boys,Girls
1880,0,0
1881,0,0
1882,14,0
1883,19,0
1884,14,0
1885,17,0
1886,18,0
1887,19,0
1888,26,0
1889,31,0
1890,36,0
1891,40,0
1892,43,0
1893,40,0
1894,54,0
1895,48,0
1896,65,0
1897,56,0
1898,79,0
1899,68,0
1900,69,0
1901,74,0
1902,78,0
1903,77,0
1904,80,0
1905,71,0
1906,79,0
1907,75,0
1908,84,0
1909,78,0
1910,113,0
1911,96,0
1912,138,0
1913,144,0
1914,176,0
1915,226,0
1916,213,7
1917,245,0
1918,283,0
1919,283,0
1920,271,0
1921,268,0
1922,225,0
1923,195,0
1924,243,0
1925,198,0
1926,196,0
1927,185,0
1928,173,0
1929,166,0
1930,162,0
1931,141,0
1932,126,0
1933,119,0
1934,124,0
1935,128,0
1936,117,0
1937,94,0
1938,100,0
1939,86,0
1940,75,0
1941,81,0
1942,79,0
1943,81,0
1944,68,0
1945,61,0
1946,61,0
1947,60,0
1948,56,0
1949,61,0
1950,52,0
1951,54,0
1952,51,0
1953,38,0
1954,35,0
1955,40,0
1956,34,0
1957,38,0
1958,27,0
1959,27,0
1960,32,0
1961,20,0
1962,25,0
1963,22,0
1964,17,0
1965,27,0
1966,22,0
1967,15,0
1968,19,0
1969,16,0
1970,8,0
1971,13,0
1972,14,0
1973,5,0
1974,5,0
1975,5,0
1976,8,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,7,0
1982,0,0
1983,5,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,7,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
