year,F,M
1880,0,100
1881,0,110
1882,0,109
1883,0,99
1884,0,124
1885,0,143
1886,0,146
1887,0,119
1888,0,134
1889,0,158
1890,0,138
1891,0,154
1892,0,200
1893,0,172
1894,0,180
1895,0,196
1896,0,201
1897,0,190
1898,0,205
1899,0,175
1900,0,269
1901,0,169
1902,0,205
1903,0,196
1904,0,218
1905,0,268
1906,0,249
1907,5,245
1908,0,308
1909,0,320
1910,5,372
1911,0,493
1912,10,989
1913,6,1177
1914,8,1559
1915,7,2211
1916,12,2215
1917,22,2207
1918,12,3183
1919,15,2751
1920,18,2349
1921,18,2407
1922,14,2322
1923,19,2226
1924,24,2190
1925,19,2118
1926,19,2016
1927,15,1983
1928,15,1946
1929,17,1942
1930,19,1843
1931,19,1624
1932,12,1611
1933,7,1431
1934,11,1421
1935,12,1542
1936,5,1518
1937,10,1541
1938,9,1561
1939,7,1475
1940,10,1567
1941,8,1667
1942,13,2395
1943,11,2615
1944,6,2161
1945,10,2631
1946,10,2130
1947,10,2357
1948,7,2478
1949,12,2519
1950,5,2714
1951,11,2731
1952,14,2994
1953,6,3100
1954,24,3368
1955,12,3436
1956,14,3901
1957,20,4083
1958,25,3739
1959,20,3810
1960,27,4190
1961,29,4297
1962,22,4207
1963,21,4053
1964,25,3945
1965,27,3685
1966,21,3269
1967,17,3195
1968,34,2943
1969,17,3045
1970,27,3086
1971,29,2889
1972,31,2621
1973,27,2579
1974,24,2623
1975,19,2686
1976,23,2532
1977,25,2550
1978,29,2549
1979,28,2634
1980,25,2822
1981,20,2844
1982,36,3004
1983,31,2970
1984,35,3178
1985,29,3335
1986,35,3293
1987,35,3305
1988,39,3623
1989,43,3903
1990,27,4445
1991,34,4332
1992,31,4292
1993,26,4207
1994,18,4054
1995,19,4096
1996,18,3924
1997,14,3701
1998,14,3996
1999,11,4016
2000,11,4053
2001,12,3919
2002,8,3933
2003,10,4435
2004,16,4288
2005,6,4139
2006,11,4308
2007,9,4271
2008,8,3781
2009,0,3542
2010,6,3175
2011,5,2891
2012,8,2871
2013,6,2730
2014,5,2683
2015,0,2568
2016,5,2458
2017,0,2402
2018,0,2222
2019,0,2088
