year,Girls,Boys
1880,0,33
1881,0,32
1882,0,46
1883,0,31
1884,0,38
1885,0,38
1886,0,41
1887,0,32
1888,6,31
1889,0,34
1890,0,27
1891,0,48
1892,0,35
1893,0,42
1894,0,32
1895,0,34
1896,0,37
1897,0,38
1898,0,38
1899,0,32
1900,5,57
1901,0,34
1902,7,33
1903,0,38
1904,5,31
1905,0,34
1906,0,25
1907,7,29
1908,0,36
1909,0,45
1910,0,45
1911,0,53
1912,0,85
1913,7,82
1914,11,134
1915,6,173
1916,10,185
1917,6,162
1918,7,191
1919,7,180
1920,8,217
1921,9,244
1922,20,207
1923,10,192
1924,5,234
1925,9,227
1926,14,220
1927,13,209
1928,9,223
1929,12,190
1930,6,220
1931,8,186
1932,0,193
1933,10,216
1934,15,184
1935,12,182
1936,6,172
1937,10,194
1938,10,218
1939,12,182
1940,13,176
1941,5,220
1942,0,214
1943,14,255
1944,15,293
1945,12,466
1946,18,567
1947,12,569
1948,13,494
1949,7,511
1950,9,481
1951,14,497
1952,17,535
1953,19,572
1954,18,572
1955,27,547
1956,16,472
1957,23,458
1958,19,449
1959,28,505
1960,16,478
1961,16,529
1962,15,480
1963,22,448
1964,20,394
1965,14,407
1966,12,349
1967,13,322
1968,11,278
1969,5,248
1970,10,240
1971,10,213
1972,6,185
1973,7,176
1974,0,163
1975,9,152
1976,19,146
1977,17,158
1978,15,147
1979,18,161
1980,41,152
1981,31,142
1982,48,131
1983,58,160
1984,42,124
1985,50,144
1986,32,150
1987,48,144
1988,28,130
1989,32,138
1990,25,138
1991,23,111
1992,29,124
1993,25,102
1994,14,104
1995,13,78
1996,17,96
1997,9,81
1998,14,102
1999,9,95
2000,15,84
2001,16,97
2002,16,110
2003,5,143
2004,11,153
2005,10,174
2006,12,214
2007,5,262
2008,0,274
2009,12,295
2010,12,299
2011,23,283
2012,27,249
2013,13,254
2014,18,300
2015,24,273
2016,20,236
2017,18,235
2018,12,266
2019,11,254
