year,Boys,Girls
1880,0,6
1881,0,0
1882,0,9
1883,0,6
1884,7,11
1885,12,12
1886,5,14
1887,5,11
1888,8,10
1889,11,15
1890,10,16
1891,8,14
1892,7,15
1893,8,15
1894,9,12
1895,9,11
1896,14,11
1897,10,8
1898,14,9
1899,5,12
1900,6,13
1901,5,11
1902,8,6
1903,12,9
1904,0,7
1905,8,0
1906,8,16
1907,5,13
1908,15,20
1909,11,5
1910,6,15
1911,10,17
1912,9,34
1913,11,44
1914,12,43
1915,18,49
1916,26,72
1917,28,83
1918,18,75
1919,12,65
1920,21,58
1921,27,65
1922,19,71
1923,14,63
1924,13,63
1925,21,70
1926,13,78
1927,16,80
1928,18,57
1929,6,55
1930,20,61
1931,16,65
1932,11,80
1933,11,64
1934,17,101
1935,21,84
1936,9,94
1937,17,87
1938,19,100
1939,23,110
1940,31,129
1941,42,136
1942,72,142
1943,90,148
1944,73,138
1945,91,150
1946,96,157
1947,129,184
1948,117,199
1949,170,246
1950,178,225
1951,194,290
1952,288,331
1953,326,327
1954,612,445
1955,936,525
1956,1387,771
1957,1964,1156
1958,2109,1250
1959,3365,1450
1960,5767,2585
1961,6988,3183
1962,8308,3341
1963,9073,2926
1964,10165,2839
1965,11173,2932
1966,12502,3378
1967,11952,3170
1968,12745,2656
1969,15110,2167
1970,18467,1775
1971,14327,2077
1972,11437,2538
1973,9913,2043
1974,9288,1493
1975,8509,1051
1976,6823,785
1977,5756,682
1978,5629,526
1979,5389,451
1980,4969,459
1981,3868,405
1982,3282,359
1983,3158,326
1984,3051,293
1985,2653,348
1986,2424,342
1987,1990,317
1988,1632,316
1989,1465,370
1990,1266,364
1991,993,356
1992,1000,302
1993,737,296
1994,635,279
1995,557,273
1996,457,227
1997,375,233
1998,346,200
1999,314,189
2000,329,148
2001,297,141
2002,283,118
2003,303,145
2004,254,108
2005,222,87
2006,195,99
2007,222,102
2008,184,77
2009,158,71
2010,126,77
2011,106,71
2012,119,74
2013,122,60
2014,129,46
2015,83,72
2016,93,53
2017,89,50
2018,79,55
2019,73,34
