year,Boys,Girls
1880,19,0
1881,19,0
1882,25,0
1883,32,0
1884,34,0
1885,26,0
1886,29,0
1887,37,0
1888,39,0
1889,36,0
1890,37,0
1891,33,0
1892,49,0
1893,39,0
1894,38,0
1895,45,0
1896,38,0
1897,30,0
1898,46,0
1899,36,0
1900,49,0
1901,32,0
1902,26,0
1903,27,0
1904,34,0
1905,31,0
1906,38,0
1907,20,0
1908,33,0
1909,30,0
1910,23,0
1911,29,0
1912,42,0
1913,54,0
1914,44,0
1915,60,0
1916,49,0
1917,65,0
1918,53,0
1919,45,0
1920,49,0
1921,36,0
1922,45,0
1923,40,0
1924,48,0
1925,24,0
1926,43,0
1927,22,0
1928,27,0
1929,29,0
1930,29,0
1931,31,0
1932,22,0
1933,17,0
1934,18,0
1935,20,0
1936,14,0
1937,14,0
1938,24,0
1939,23,0
1940,28,0
1941,21,0
1942,27,0
1943,63,0
1944,59,0
1945,41,0
1946,54,0
1947,49,0
1948,54,0
1949,63,0
1950,65,0
1951,56,0
1952,82,0
1953,92,0
1954,92,0
1955,194,0
1956,267,0
1957,263,0
1958,256,0
1959,289,0
1960,318,0
1961,319,0
1962,345,0
1963,269,0
1964,233,0
1965,232,0
1966,201,0
1967,204,0
1968,197,0
1969,162,0
1970,146,0
1971,156,0
1972,121,0
1973,99,0
1974,100,0
1975,79,0
1976,71,0
1977,53,0
1978,46,0
1979,71,0
1980,40,0
1981,53,0
1982,35,0
1983,27,0
1984,27,0
1985,28,0
1986,30,0
1987,20,0
1988,17,0
1989,22,0
1990,15,0
1991,15,0
1992,13,0
1993,10,0
1994,10,0
1995,15,0
1996,16,0
1997,12,0
1998,10,0
1999,13,0
2000,9,0
2001,10,0
2002,5,0
2003,0,0
2004,5,0
2005,7,0
2006,6,0
2007,7,0
2008,7,0
2009,5,0
2010,9,0
2011,5,0
2012,12,0
2013,0,0
2014,0,0
2015,0,0
2016,6,0
2017,6,0
2018,11,0
2019,9,0
