year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,9,0
1898,0,0
1899,5,0
1900,9,0
1901,5,0
1902,8,0
1903,5,0
1904,6,0
1905,7,0
1906,0,0
1907,7,0
1908,11,0
1909,6,0
1910,16,0
1911,17,0
1912,18,0
1913,16,0
1914,19,0
1915,23,0
1916,22,0
1917,26,0
1918,35,0
1919,38,0
1920,29,0
1921,26,0
1922,34,0
1923,29,0
1924,40,0
1925,31,0
1926,48,0
1927,47,0
1928,41,0
1929,42,0
1930,56,0
1931,52,0
1932,44,0
1933,50,0
1934,58,0
1935,77,0
1936,80,0
1937,91,0
1938,121,0
1939,127,0
1940,164,0
1941,226,0
1942,267,0
1943,505,0
1944,652,0
1945,728,0
1946,891,5
1947,975,0
1948,883,0
1949,905,0
1950,935,0
1951,923,0
1952,925,0
1953,828,0
1954,770,0
1955,858,0
1956,741,0
1957,773,0
1958,829,0
1959,764,0
1960,718,0
1961,682,0
1962,717,0
1963,851,0
1964,672,0
1965,584,0
1966,521,0
1967,427,0
1968,404,0
1969,348,0
1970,353,0
1971,277,0
1972,272,0
1973,271,0
1974,211,0
1975,179,0
1976,207,0
1977,158,0
1978,144,0
1979,127,0
1980,115,0
1981,117,0
1982,86,0
1983,66,0
1984,72,0
1985,38,0
1986,40,0
1987,43,0
1988,46,0
1989,41,0
1990,35,0
1991,39,0
1992,33,0
1993,33,0
1994,25,0
1995,31,0
1996,25,0
1997,22,0
1998,22,0
1999,25,0
2000,25,0
2001,20,0
2002,19,0
2003,21,0
2004,19,0
2005,21,0
2006,14,0
2007,16,0
2008,29,0
2009,20,0
2010,19,0
2011,19,0
2012,26,0
2013,16,0
2014,18,0
2015,23,0
2016,25,0
2017,17,0
2018,21,0
2019,23,0
