year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,5,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,5,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,5,0
1913,0,0
1914,0,0
1915,0,0
1916,0,6
1917,0,0
1918,8,0
1919,0,6
1920,5,6
1921,0,0
1922,0,6
1923,0,5
1924,0,0
1925,0,6
1926,0,6
1927,0,6
1928,0,0
1929,0,0
1930,0,7
1931,6,8
1932,0,6
1933,0,10
1934,0,11
1935,0,11
1936,0,11
1937,5,11
1938,0,12
1939,0,18
1940,5,13
1941,5,14
1942,8,13
1943,0,22
1944,8,16
1945,11,21
1946,5,26
1947,9,25
1948,6,44
1949,0,43
1950,0,34
1951,11,39
1952,8,49
1953,7,45
1954,5,40
1955,6,44
1956,5,75
1957,8,93
1958,11,172
1959,10,188
1960,9,153
1961,19,138
1962,7,153
1963,17,135
1964,16,122
1965,11,96
1966,10,96
1967,5,102
1968,11,91
1969,19,79
1970,7,68
1971,0,57
1972,6,51
1973,10,35
1974,6,25
1975,5,41
1976,6,36
1977,5,33
1978,0,26
1979,0,15
1980,0,24
1981,9,31
1982,0,24
1983,0,26
1984,0,26
1985,0,17
1986,0,25
1987,0,20
1988,0,29
1989,5,16
1990,0,19
1991,0,15
1992,0,15
1993,0,18
1994,0,21
1995,0,18
1996,0,9
1997,0,12
1998,0,10
1999,0,19
2000,0,8
2001,0,10
2002,0,7
2003,0,6
2004,0,14
2005,0,16
2006,0,9
2007,0,8
2008,0,7
2009,0,0
2010,0,11
2011,0,6
2012,0,7
2013,0,6
2014,0,0
2015,0,6
2016,0,0
2017,0,0
2018,0,0
2019,0,0
