year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,7,0
1899,11,0
1900,9,0
1901,8,0
1902,8,0
1903,5,0
1904,0,0
1905,7,0
1906,0,0
1907,11,0
1908,9,0
1909,13,0
1910,7,0
1911,8,0
1912,10,0
1913,14,0
1914,8,0
1915,21,0
1916,26,0
1917,25,0
1918,22,0
1919,27,0
1920,19,0
1921,28,0
1922,20,0
1923,28,0
1924,26,0
1925,32,0
1926,20,0
1927,18,0
1928,22,0
1929,16,0
1930,26,0
1931,22,0
1932,23,0
1933,16,0
1934,20,0
1935,15,0
1936,22,0
1937,20,0
1938,14,0
1939,13,0
1940,18,0
1941,19,0
1942,12,0
1943,21,0
1944,17,0
1945,12,0
1946,17,0
1947,23,0
1948,29,0
1949,29,0
1950,28,0
1951,33,0
1952,34,0
1953,36,0
1954,46,0
1955,47,0
1956,46,0
1957,50,0
1958,40,0
1959,53,0
1960,38,0
1961,60,0
1962,42,0
1963,51,0
1964,33,0
1965,35,0
1966,34,0
1967,36,0
1968,41,0
1969,34,0
1970,36,0
1971,24,0
1972,28,0
1973,23,0
1974,23,0
1975,20,0
1976,12,0
1977,23,0
1978,7,0
1979,11,0
1980,18,0
1981,9,0
1982,9,0
1983,20,0
1984,10,0
1985,9,0
1986,9,0
1987,14,0
1988,11,0
1989,9,0
1990,10,0
1991,8,0
1992,11,0
1993,7,0
1994,12,0
1995,6,0
1996,9,0
1997,8,0
1998,0,0
1999,0,0
2000,7,0
2001,0,0
2002,10,0
2003,7,0
2004,6,0
2005,0,0
2006,0,0
2007,6,0
2008,7,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
