year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,5,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,7,0
1895,5,0
1896,5,0
1897,0,0
1898,6,0
1899,6,0
1900,8,0
1901,7,0
1902,6,0
1903,7,0
1904,6,0
1905,5,0
1906,7,0
1907,8,0
1908,0,0
1909,0,0
1910,5,0
1911,5,0
1912,5,0
1913,5,0
1914,8,0
1915,8,0
1916,8,0
1917,14,0
1918,10,0
1919,6,0
1920,12,0
1921,15,0
1922,12,0
1923,8,0
1924,6,0
1925,10,0
1926,7,0
1927,9,0
1928,12,0
1929,6,0
1930,0,0
1931,0,0
1932,6,0
1933,6,0
1934,7,0
1935,0,0
1936,8,0
1937,8,0
1938,0,0
1939,6,0
1940,11,0
1941,6,0
1942,7,0
1943,10,0
1944,0,0
1945,10,0
1946,8,0
1947,10,0
1948,15,0
1949,14,0
1950,10,0
1951,0,0
1952,11,0
1953,11,0
1954,13,0
1955,16,0
1956,14,0
1957,17,0
1958,17,0
1959,21,0
1960,39,0
1961,42,0
1962,38,0
1963,51,0
1964,46,0
1965,48,0
1966,45,0
1967,63,0
1968,58,0
1969,75,0
1970,191,0
1971,317,0
1972,379,0
1973,397,0
1974,409,0
1975,381,0
1976,353,0
1977,390,0
1978,395,0
1979,362,0
1980,356,0
1981,343,0
1982,386,0
1983,402,0
1984,416,0
1985,373,0
1986,292,0
1987,239,0
1988,243,0
1989,230,0
1990,217,0
1991,170,0
1992,126,0
1993,143,0
1994,133,0
1995,111,0
1996,77,0
1997,103,0
1998,76,0
1999,90,0
2000,50,0
2001,74,0
2002,75,0
2003,51,0
2004,49,0
2005,65,0
2006,45,0
2007,52,0
2008,51,0
2009,37,0
2010,36,0
2011,20,0
2012,30,0
2013,16,0
2014,22,0
2015,15,0
2016,13,0
2017,9,0
2018,9,0
2019,10,0
