year,Girls,Boys
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,6
1888,0,10
1889,0,5
1890,0,6
1891,0,9
1892,0,7
1893,0,6
1894,0,9
1895,0,15
1896,0,5
1897,0,5
1898,0,0
1899,0,0
1900,0,0
1901,0,7
1902,0,6
1903,0,0
1904,0,0
1905,0,7
1906,0,0
1907,0,0
1908,0,5
1909,0,7
1910,0,0
1911,0,13
1912,0,18
1913,0,21
1914,0,30
1915,0,47
1916,0,35
1917,0,36
1918,0,48
1919,0,43
1920,0,40
1921,0,39
1922,0,52
1923,0,41
1924,0,40
1925,0,40
1926,0,47
1927,0,41
1928,0,39
1929,0,40
1930,0,33
1931,0,45
1932,0,31
1933,0,38
1934,0,35
1935,0,19
1936,0,17
1937,0,26
1938,0,19
1939,0,29
1940,0,17
1941,0,13
1942,0,18
1943,0,20
1944,0,25
1945,0,22
1946,0,24
1947,0,21
1948,0,15
1949,0,17
1950,0,17
1951,0,15
1952,0,15
1953,0,10
1954,0,17
1955,0,13
1956,0,8
1957,0,11
1958,0,11
1959,0,11
1960,0,7
1961,0,15
1962,0,10
1963,0,9
1964,0,15
1965,0,8
1966,0,9
1967,0,5
1968,0,0
1969,0,8
1970,0,9
1971,0,8
1972,0,0
1973,0,8
1974,0,5
1975,0,0
1976,0,9
1977,0,7
1978,0,7
1979,0,7
1980,0,7
1981,0,11
1982,0,0
1983,0,13
1984,0,10
1985,0,11
1986,0,8
1987,0,10
1988,0,7
1989,0,0
1990,0,5
1991,0,6
1992,0,8
1993,0,11
1994,0,5
1995,0,14
1996,0,11
1997,0,6
1998,0,8
1999,0,16
2000,0,20
2001,0,20
2002,0,19
2003,0,30
2004,0,17
2005,0,28
2006,0,22
2007,0,28
2008,0,28
2009,0,30
2010,0,26
2011,0,29
2012,0,27
2013,0,28
2014,0,17
2015,0,23
2016,0,30
2017,0,20
2018,0,19
2019,0,9
