year,Boys,Girls
1880,0,399
1881,0,349
1882,0,390
1883,6,386
1884,0,394
1885,0,361
1886,6,383
1887,0,329
1888,0,416
1889,0,379
1890,0,347
1891,0,318
1892,0,381
1893,0,349
1894,0,343
1895,6,335
1896,0,339
1897,0,298
1898,0,337
1899,0,288
1900,0,469
1901,0,291
1902,6,312
1903,0,295
1904,0,318
1905,0,317
1906,6,298
1907,7,313
1908,0,340
1909,0,340
1910,0,428
1911,5,365
1912,10,538
1913,5,573
1914,12,735
1915,14,869
1916,15,970
1917,11,981
1918,16,1104
1919,14,1059
1920,15,1207
1921,11,1093
1922,13,1084
1923,13,1131
1924,14,1097
1925,20,1217
1926,10,1251
1927,13,1269
1928,17,1305
1929,16,1270
1930,13,1337
1931,8,1363
1932,13,1537
1933,10,1423
1934,0,1580
1935,13,1724
1936,8,1695
1937,12,1808
1938,14,1933
1939,8,2026
1940,8,2287
1941,9,2499
1942,13,2876
1943,7,2909
1944,9,2901
1945,10,2894
1946,10,3624
1947,11,3920
1948,13,3431
1949,9,2543
1950,9,1825
1951,0,1522
1952,0,1439
1953,5,1376
1954,6,1389
1955,6,1510
1956,10,1918
1957,0,3349
1958,6,4365
1959,12,5062
1960,11,4902
1961,10,4722
1962,7,4168
1963,6,3699
1964,8,3294
1965,6,2499
1966,7,1849
1967,8,1489
1968,0,1361
1969,0,1214
1970,0,1131
1971,5,865
1972,0,581
1973,6,453
1974,0,423
1975,0,301
1976,7,317
1977,0,286
1978,0,244
1979,0,261
1980,0,236
1981,0,243
1982,0,199
1983,0,200
1984,0,186
1985,0,180
1986,0,189
1987,0,177
1988,0,188
1989,0,187
1990,0,214
1991,0,192
1992,0,151
1993,0,145
1994,0,115
1995,0,134
1996,0,125
1997,0,125
1998,0,132
1999,0,116
2000,0,99
2001,0,96
2002,0,139
2003,0,132
2004,0,107
2005,0,125
2006,0,108
2007,0,94
2008,0,96
2009,0,99
2010,0,80
2011,0,83
2012,0,83
2013,0,82
2014,0,77
2015,0,69
2016,0,70
2017,0,88
2018,0,66
2019,0,86
