year,F,M
1880,0,5
1881,0,8
1882,0,7
1883,0,11
1884,0,6
1885,0,7
1886,0,13
1887,0,18
1888,0,10
1889,0,9
1890,0,14
1891,0,8
1892,0,16
1893,0,16
1894,0,14
1895,5,20
1896,0,17
1897,0,15
1898,0,18
1899,0,21
1900,0,42
1901,0,31
1902,0,32
1903,10,44
1904,0,32
1905,9,37
1906,0,28
1907,0,44
1908,6,57
1909,7,59
1910,8,82
1911,0,71
1912,9,91
1913,11,120
1914,14,181
1915,22,193
1916,17,210
1917,23,262
1918,38,297
1919,35,298
1920,23,345
1921,36,400
1922,32,497
1923,27,479
1924,39,568
1925,51,706
1926,51,752
1927,43,877
1928,53,1062
1929,43,1163
1930,36,1388
1931,41,1533
1932,33,1613
1933,34,1630
1934,34,1938
1935,34,2030
1936,36,2109
1937,33,2328
1938,47,2666
1939,42,2622
1940,31,2826
1941,38,3088
1942,55,3528
1943,26,3613
1944,49,3694
1945,34,3448
1946,34,4144
1947,55,4593
1948,28,4219
1949,26,3888
1950,26,3433
1951,28,3582
1952,30,3514
1953,29,3469
1954,28,3409
1955,34,3174
1956,31,3106
1957,34,3676
1958,55,3829
1959,45,3767
1960,45,3686
1961,51,3397
1962,36,3419
1963,49,3496
1964,47,3206
1965,62,2719
1966,42,2464
1967,58,2356
1968,48,2368
1969,62,2249
1970,60,2221
1971,49,1994
1972,47,1775
1973,41,1732
1974,31,1580
1975,33,1554
1976,21,1392
1977,26,1333
1978,25,1321
1979,25,1278
1980,20,1258
1981,12,1213
1982,17,1172
1983,20,1007
1984,10,975
1985,17,981
1986,16,964
1987,9,988
1988,12,946
1989,6,958
1990,8,981
1991,7,903
1992,7,883
1993,10,819
1994,6,831
1995,9,852
1996,9,862
1997,8,995
1998,0,951
1999,8,959
2000,8,959
2001,6,842
2002,8,801
2003,9,670
2004,9,686
2005,6,626
2006,0,586
2007,0,543
2008,7,525
2009,0,469
2010,0,420
2011,0,368
2012,0,385
2013,0,368
2014,0,333
2015,0,353
2016,0,322
2017,0,344
2018,0,329
2019,7,358
