year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,7,0
1893,5,0
1894,0,0
1895,0,0
1896,5,0
1897,0,0
1898,0,0
1899,0,0
1900,7,0
1901,0,0
1902,12,0
1903,9,0
1904,0,0
1905,7,0
1906,0,0
1907,0,0
1908,8,0
1909,0,0
1910,0,0
1911,7,0
1912,5,0
1913,9,0
1914,5,0
1915,12,0
1916,13,0
1917,9,0
1918,15,0
1919,11,0
1920,10,0
1921,9,0
1922,10,0
1923,12,0
1924,5,0
1925,5,0
1926,9,0
1927,8,0
1928,8,0
1929,9,0
1930,10,0
1931,0,0
1932,9,0
1933,0,0
1934,6,0
1935,7,0
1936,5,0
1937,8,0
1938,6,0
1939,6,0
1940,6,0
1941,7,0
1942,0,0
1943,6,0
1944,0,0
1945,0,0
1946,7,0
1947,8,0
1948,7,0
1949,6,0
1950,11,0
1951,10,0
1952,5,0
1953,12,0
1954,12,0
1955,8,0
1956,11,0
1957,7,0
1958,9,0
1959,10,0
1960,9,0
1961,14,0
1962,11,0
1963,10,0
1964,21,0
1965,12,0
1966,24,0
1967,45,0
1968,18,0
1969,32,0
1970,28,0
1971,42,0
1972,45,0
1973,49,0
1974,50,0
1975,56,0
1976,59,0
1977,75,0
1978,87,0
1979,87,0
1980,84,0
1981,89,0
1982,90,0
1983,70,0
1984,60,0
1985,63,0
1986,51,0
1987,56,0
1988,52,0
1989,44,0
1990,44,0
1991,46,0
1992,39,0
1993,44,0
1994,50,0
1995,38,0
1996,38,0
1997,45,0
1998,39,0
1999,44,0
2000,47,0
2001,49,0
2002,42,0
2003,57,0
2004,37,0
2005,35,0
2006,43,0
2007,37,0
2008,42,0
2009,52,0
2010,41,0
2011,42,0
2012,39,0
2013,40,0
2014,46,0
2015,55,0
2016,45,0
2017,42,0
2018,62,0
2019,64,0
