year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,5,0
1902,6,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,0,0
1913,0,0
1914,9,0
1915,13,0
1916,0,0
1917,9,0
1918,9,0
1919,8,0
1920,15,0
1921,16,0
1922,16,0
1923,8,0
1924,8,0
1925,15,0
1926,11,0
1927,9,0
1928,11,0
1929,9,0
1930,9,0
1931,10,0
1932,9,0
1933,5,0
1934,10,0
1935,8,0
1936,8,0
1937,0,0
1938,16,0
1939,10,0
1940,15,0
1941,73,0
1942,80,0
1943,85,0
1944,68,0
1945,77,0
1946,71,0
1947,57,0
1948,65,0
1949,77,0
1950,83,0
1951,73,0
1952,99,0
1953,120,0
1954,160,0
1955,342,0
1956,354,0
1957,503,0
1958,592,0
1959,674,5
1960,661,0
1961,769,0
1962,728,5
1963,760,0
1964,994,0
1965,1016,0
1966,1135,0
1967,1107,0
1968,1334,0
1969,1684,10
1970,1933,5
1971,1815,5
1972,1580,0
1973,1296,0
1974,1191,0
1975,1006,0
1976,896,0
1977,865,0
1978,818,0
1979,735,0
1980,597,0
1981,473,0
1982,467,0
1983,354,0
1984,399,0
1985,309,0
1986,305,0
1987,232,0
1988,214,0
1989,195,0
1990,210,0
1991,182,0
1992,155,0
1993,156,0
1994,141,0
1995,137,0
1996,124,0
1997,112,0
1998,97,0
1999,95,0
2000,96,0
2001,102,0
2002,83,0
2003,103,0
2004,103,0
2005,105,0
2006,97,0
2007,88,0
2008,88,0
2009,58,0
2010,53,0
2011,48,0
2012,50,0
2013,37,0
2014,27,0
2015,36,0
2016,26,0
2017,22,0
2018,20,0
2019,23,0
