year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,8,0
1908,0,0
1909,0,0
1910,9,0
1911,9,0
1912,8,0
1913,9,0
1914,17,0
1915,18,0
1916,22,5
1917,29,6
1918,29,0
1919,38,0
1920,43,0
1921,52,0
1922,55,0
1923,64,0
1924,64,5
1925,69,0
1926,80,0
1927,66,6
1928,66,6
1929,74,0
1930,86,6
1931,67,0
1932,99,7
1933,89,0
1934,113,8
1935,143,7
1936,146,5
1937,218,8
1938,244,9
1939,300,6
1940,298,6
1941,398,10
1942,542,14
1943,696,7
1944,763,9
1945,948,7
1946,1386,5
1947,1862,15
1948,1601,0
1949,1404,12
1950,1282,7
1951,1484,7
1952,1882,9
1953,2021,11
1954,2299,11
1955,2323,17
1956,2507,10
1957,2394,18
1958,2385,24
1959,2729,14
1960,2899,32
1961,2893,28
1962,2804,19
1963,2621,22
1964,2554,17
1965,2326,18
1966,2248,32
1967,2244,29
1968,2193,29
1969,2057,24
1970,2165,30
1971,1995,27
1972,1594,33
1973,1397,19
1974,1452,32
1975,1453,35
1976,1399,30
1977,1589,34
1978,1457,23
1979,1396,13
1980,1452,23
1981,1351,20
1982,1372,17
1983,1165,18
1984,1081,16
1985,1133,21
1986,1074,25
1987,1216,22
1988,1119,22
1989,1053,31
1990,1005,27
1991,1016,27
1992,877,18
1993,918,27
1994,971,21
1995,823,27
1996,814,19
1997,726,20
1998,637,15
1999,521,19
2000,477,17
2001,432,15
2002,390,16
2003,354,19
2004,346,19
2005,312,13
2006,331,18
2007,291,8
2008,252,14
2009,207,7
2010,179,7
2011,161,15
2012,177,9
2013,169,9
2014,153,9
2015,179,11
2016,160,10
2017,143,12
2018,116,13
2019,135,6
