year,F,M
1880,0,8
1881,0,6
1882,0,16
1883,0,13
1884,0,11
1885,0,18
1886,0,19
1887,0,12
1888,0,20
1889,0,16
1890,0,16
1891,0,23
1892,0,29
1893,0,25
1894,0,50
1895,0,29
1896,5,32
1897,0,31
1898,0,36
1899,0,28
1900,0,69
1901,0,41
1902,6,59
1903,0,46
1904,5,69
1905,5,59
1906,0,54
1907,9,72
1908,7,87
1909,0,64
1910,5,90
1911,8,100
1912,8,202
1913,5,218
1914,8,307
1915,19,415
1916,13,442
1917,10,394
1918,17,454
1919,15,499
1920,21,519
1921,10,532
1922,11,502
1923,15,512
1924,14,559
1925,18,517
1926,18,522
1927,10,559
1928,16,562
1929,20,506
1930,20,533
1931,12,485
1932,17,540
1933,20,518
1934,7,540
1935,10,547
1936,8,534
1937,15,541
1938,10,545
1939,20,587
1940,12,577
1941,7,569
1942,12,572
1943,11,633
1944,19,631
1945,16,614
1946,19,635
1947,12,669
1948,11,654
1949,16,620
1950,17,637
1951,18,625
1952,7,670
1953,20,686
1954,22,698
1955,23,669
1956,29,708
1957,34,774
1958,42,764
1959,50,962
1960,77,2059
1961,119,4259
1962,99,6042
1963,102,5974
1964,77,6306
1965,58,5857
1966,66,6902
1967,76,7938
1968,73,7980
1969,74,8096
1970,97,8447
1971,63,7338
1972,54,6351
1973,44,5064
1974,35,4568
1975,39,3948
1976,37,3715
1977,31,3309
1978,26,3155
1979,21,2963
1980,47,2832
1981,18,2516
1982,24,2533
1983,13,2407
1984,22,2417
1985,22,2314
1986,28,2251
1987,20,2294
1988,24,2344
1989,13,2637
1990,10,2503
1991,20,2337
1992,10,2290
1993,30,2647
1994,19,2842
1995,25,2471
1996,20,2238
1997,12,1998
1998,11,1821
1999,14,1672
2000,11,1513
2001,8,1356
2002,9,1301
2003,0,1284
2004,13,1501
2005,5,1525
2006,9,1582
2007,12,1603
2008,5,1596
2009,5,1487
2010,8,1382
2011,5,1457
2012,7,1390
2013,0,1285
2014,7,1324
2015,8,1199
2016,5,1104
2017,6,951
2018,5,910
2019,8,804
