year,F,M
1880,17,0
1881,19,0
1882,28,0
1883,21,0
1884,24,0
1885,32,0
1886,32,0
1887,25,0
1888,40,0
1889,40,0
1890,39,0
1891,31,0
1892,35,0
1893,46,0
1894,42,0
1895,45,0
1896,51,0
1897,51,0
1898,49,0
1899,42,0
1900,53,0
1901,47,0
1902,44,0
1903,44,0
1904,56,0
1905,58,0
1906,49,0
1907,55,0
1908,41,0
1909,52,0
1910,58,0
1911,59,0
1912,81,0
1913,89,0
1914,108,0
1915,133,0
1916,127,0
1917,137,0
1918,128,0
1919,120,0
1920,127,0
1921,126,0
1922,141,0
1923,150,0
1924,143,0
1925,136,0
1926,126,0
1927,151,0
1928,137,0
1929,130,0
1930,143,0
1931,108,0
1932,123,0
1933,107,0
1934,118,0
1935,104,0
1936,117,0
1937,126,0
1938,107,0
1939,145,0
1940,172,0
1941,156,0
1942,244,0
1943,360,0
1944,359,0
1945,440,0
1946,478,0
1947,541,0
1948,577,0
1949,640,5
1950,728,0
1951,832,5
1952,1100,0
1953,1097,0
1954,1238,0
1955,3273,7
1956,5328,14
1957,5856,11
1958,6620,15
1959,7917,16
1960,9127,23
1961,10521,29
1962,12780,23
1963,12159,38
1964,12549,25
1965,12827,30
1966,13893,48
1967,14159,57
1968,14773,47
1969,13603,51
1970,13864,43
1971,13266,47
1972,11521,37
1973,9309,36
1974,8667,50
1975,7066,27
1976,5747,18
1977,4950,18
1978,5699,24
1979,4677,23
1980,4260,19
1981,3822,17
1982,3219,15
1983,2738,14
1984,2504,9
1985,2601,12
1986,1961,10
1987,1811,9
1988,1603,6
1989,1322,7
1990,1180,7
1991,1025,0
1992,890,0
1993,806,8
1994,720,0
1995,625,0
1996,577,5
1997,501,0
1998,431,0
1999,433,0
2000,454,0
2001,396,0
2002,380,0
2003,378,0
2004,351,0
2005,331,0
2006,283,0
2007,254,0
2008,222,0
2009,214,0
2010,161,0
2011,175,0
2012,178,0
2013,147,0
2014,152,0
2015,157,0
2016,121,0
2017,146,0
2018,124,0
2019,100,0
