year,F,M
1880,11,0
1881,6,0
1882,6,0
1883,5,0
1884,12,0
1885,13,0
1886,15,0
1887,9,0
1888,14,0
1889,11,0
1890,13,0
1891,23,0
1892,12,0
1893,20,0
1894,17,0
1895,33,0
1896,16,0
1897,26,0
1898,22,0
1899,22,0
1900,26,0
1901,8,0
1902,22,0
1903,30,0
1904,37,0
1905,28,0
1906,30,0
1907,39,0
1908,30,0
1909,32,0
1910,45,0
1911,37,0
1912,52,0
1913,74,0
1914,100,0
1915,115,0
1916,117,0
1917,111,0
1918,129,0
1919,119,0
1920,123,0
1921,145,0
1922,145,0
1923,204,0
1924,289,0
1925,533,0
1926,782,0
1927,841,0
1928,775,0
1929,664,0
1930,576,0
1931,451,5
1932,398,0
1933,307,0
1934,262,0
1935,296,0
1936,259,0
1937,229,0
1938,238,0
1939,212,0
1940,217,0
1941,213,0
1942,249,0
1943,233,0
1944,246,0
1945,273,0
1946,354,0
1947,409,0
1948,476,0
1949,495,0
1950,555,0
1951,607,0
1952,826,0
1953,828,0
1954,889,0
1955,1077,0
1956,1069,0
1957,1131,0
1958,1138,0
1959,1209,0
1960,1197,0
1961,1078,0
1962,1021,0
1963,969,0
1964,853,0
1965,721,0
1966,557,0
1967,442,0
1968,408,0
1969,338,0
1970,304,0
1971,238,0
1972,174,0
1973,229,0
1974,188,0
1975,174,0
1976,175,0
1977,154,0
1978,142,0
1979,168,0
1980,154,0
1981,163,0
1982,164,0
1983,155,0
1984,153,0
1985,151,0
1986,116,0
1987,133,0
1988,106,0
1989,135,0
1990,116,0
1991,113,0
1992,121,0
1993,113,0
1994,107,0
1995,108,0
1996,78,0
1997,98,0
1998,95,0
1999,103,0
2000,92,0
2001,118,0
2002,95,0
2003,71,0
2004,79,0
2005,89,0
2006,73,0
2007,71,0
2008,79,0
2009,76,0
2010,70,0
2011,47,0
2012,51,0
2013,49,0
2014,73,0
2015,63,0
2016,79,0
2017,63,0
2018,68,0
2019,45,0
