year,Boys,Girls
1880,0,42
1881,0,36
1882,0,46
1883,0,32
1884,0,41
1885,0,33
1886,0,29
1887,0,40
1888,0,57
1889,6,45
1890,5,39
1891,0,53
1892,0,47
1893,0,42
1894,0,48
1895,0,43
1896,0,56
1897,0,54
1898,5,51
1899,0,42
1900,0,101
1901,0,62
1902,0,74
1903,6,78
1904,0,87
1905,0,86
1906,0,96
1907,8,139
1908,0,142
1909,0,155
1910,0,212
1911,0,207
1912,6,394
1913,5,508
1914,6,733
1915,7,1016
1916,15,1054
1917,13,1111
1918,8,1163
1919,10,1097
1920,23,1146
1921,22,1196
1922,22,1146
1923,29,1026
1924,25,1034
1925,26,977
1926,22,1011
1927,34,1033
1928,30,955
1929,24,875
1930,28,910
1931,15,814
1932,19,855
1933,15,810
1934,19,841
1935,28,883
1936,25,892
1937,18,923
1938,10,1058
1939,23,1175
1940,16,1232
1941,27,1226
1942,20,1408
1943,23,1455
1944,19,1493
1945,23,1641
1946,20,1973
1947,25,2276
1948,21,2269
1949,23,1987
1950,20,1759
1951,15,1929
1952,19,2187
1953,24,2770
1954,32,3357
1955,37,3749
1956,25,4672
1957,52,5861
1958,46,6937
1959,67,7561
1960,59,7996
1961,62,8300
1962,47,8193
1963,54,7881
1964,52,7202
1965,67,6821
1966,59,6570
1967,66,6222
1968,69,5878
1969,71,5514
1970,78,5481
1971,71,4888
1972,52,4005
1973,60,3353
1974,64,3220
1975,54,3325
1976,66,3064
1977,50,2942
1978,61,2774
1979,44,2646
1980,38,2728
1981,34,2649
1982,34,2607
1983,47,2351
1984,36,2443
1985,31,2524
1986,31,2359
1987,42,2290
1988,21,2244
1989,21,2299
1990,25,2182
1991,22,2100
1992,18,1927
1993,24,1872
1994,20,1627
1995,11,1555
1996,12,1315
1997,10,1248
1998,10,1177
1999,5,1133
2000,7,1086
2001,10,1025
2002,0,1071
2003,12,999
2004,8,958
2005,7,1030
2006,6,985
2007,10,1002
2008,5,886
2009,0,805
2010,5,748
2011,0,691
2012,0,653
2013,0,664
2014,0,665
2015,0,577
2016,0,565
2017,0,517
2018,5,468
2019,5,466
