year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,8
1901,0,5
1902,0,5
1903,0,8
1904,0,0
1905,0,0
1906,0,0
1907,0,8
1908,0,7
1909,0,8
1910,0,5
1911,0,8
1912,0,27
1913,0,15
1914,0,25
1915,0,30
1916,0,35
1917,0,30
1918,0,35
1919,0,34
1920,5,47
1921,0,36
1922,5,42
1923,0,32
1924,0,46
1925,0,36
1926,0,36
1927,0,45
1928,0,42
1929,0,41
1930,0,37
1931,0,27
1932,0,48
1933,0,47
1934,0,57
1935,0,64
1936,5,65
1937,5,67
1938,7,72
1939,12,88
1940,8,118
1941,12,130
1942,17,102
1943,7,119
1944,17,131
1945,17,133
1946,24,187
1947,18,182
1948,32,212
1949,27,202
1950,23,203
1951,21,194
1952,24,177
1953,18,178
1954,24,195
1955,27,199
1956,23,201
1957,30,213
1958,36,263
1959,27,221
1960,30,221
1961,20,204
1962,24,227
1963,23,255
1964,32,220
1965,19,243
1966,23,247
1967,37,327
1968,48,297
1969,46,319
1970,63,354
1971,59,345
1972,46,352
1973,38,364
1974,40,339
1975,44,492
1976,34,501
1977,30,591
1978,22,503
1979,33,593
1980,27,604
1981,36,600
1982,21,682
1983,24,713
1984,32,802
1985,23,890
1986,28,857
1987,15,868
1988,26,918
1989,21,983
1990,20,924
1991,11,949
1992,15,849
1993,16,847
1994,12,734
1995,22,696
1996,10,669
1997,0,688
1998,9,862
1999,7,705
2000,6,608
2001,6,531
2002,0,503
2003,0,516
2004,0,512
2005,5,519
2006,5,500
2007,0,521
2008,6,480
2009,0,451
2010,0,377
2011,0,382
2012,0,349
2013,0,322
2014,0,276
2015,0,248
2016,0,229
2017,0,243
2018,0,214
2019,0,189
