year,F,M
1880,0,7
1881,0,0
1882,0,0
1883,0,0
1884,0,5
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,7
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,0
1895,0,5
1896,0,6
1897,0,0
1898,0,5
1899,0,5
1900,0,11
1901,0,0
1902,0,0
1903,0,6
1904,0,5
1905,0,6
1906,0,0
1907,0,5
1908,0,7
1909,0,0
1910,0,8
1911,0,13
1912,0,21
1913,0,13
1914,0,15
1915,0,22
1916,0,27
1917,0,26
1918,0,27
1919,0,31
1920,0,30
1921,0,25
1922,0,35
1923,0,24
1924,0,22
1925,0,22
1926,0,21
1927,0,27
1928,5,29
1929,0,19
1930,0,28
1931,0,21
1932,0,24
1933,0,17
1934,0,15
1935,0,26
1936,0,12
1937,0,19
1938,0,33
1939,0,39
1940,0,35
1941,0,41
1942,0,34
1943,0,39
1944,0,43
1945,0,42
1946,0,52
1947,0,67
1948,0,68
1949,0,71
1950,0,79
1951,0,71
1952,5,83
1953,0,100
1954,0,118
1955,0,117
1956,5,133
1957,7,141
1958,0,145
1959,5,146
1960,7,178
1961,0,197
1962,5,232
1963,8,282
1964,15,309
1965,11,297
1966,11,330
1967,15,420
1968,15,435
1969,20,492
1970,24,752
1971,21,722
1972,15,835
1973,21,749
1974,27,922
1975,38,1064
1976,41,1261
1977,40,1458
1978,54,1758
1979,59,2044
1980,60,2621
1981,89,3121
1982,135,4585
1983,132,5824
1984,190,8710
1985,196,10214
1986,199,10914
1987,252,11538
1988,263,13343
1989,272,15591
1990,445,20636
1991,634,25211
1992,978,28797
1993,1182,29796
1994,1054,30478
1995,917,29155
1996,849,26953
1997,760,24876
1998,810,23711
1999,788,22666
2000,683,21504
2001,569,19274
2002,523,18266
2003,456,18185
2004,491,17445
2005,357,16986
2006,380,15542
2007,319,14095
2008,260,12701
2009,238,11545
2010,197,10449
2011,182,8840
2012,176,7701
2013,173,6648
2014,169,5838
2015,202,5166
2016,191,4504
2017,178,3775
2018,164,3318
2019,150,2995
