year,F,M
1880,27,0
1881,38,0
1882,36,0
1883,49,0
1884,33,0
1885,60,0
1886,49,0
1887,50,0
1888,77,0
1889,74,0
1890,54,0
1891,78,0
1892,83,0
1893,82,0
1894,94,0
1895,96,0
1896,104,0
1897,81,0
1898,102,0
1899,98,0
1900,125,0
1901,86,0
1902,91,0
1903,90,0
1904,101,0
1905,105,0
1906,98,0
1907,102,0
1908,93,0
1909,105,0
1910,137,0
1911,130,0
1912,189,0
1913,238,0
1914,219,0
1915,290,0
1916,297,0
1917,291,0
1918,322,0
1919,282,0
1920,349,0
1921,367,0
1922,365,0
1923,423,0
1924,454,0
1925,438,6
1926,479,0
1927,516,0
1928,554,0
1929,509,7
1930,492,0
1931,534,0
1932,775,5
1933,785,9
1934,1000,0
1935,1196,10
1936,2439,9
1937,4379,19
1938,7047,28
1939,10713,44
1940,18368,59
1941,23721,80
1942,31611,121
1943,38441,137
1944,38411,114
1945,41464,111
1946,52709,115
1947,99690,216
1948,96213,207
1949,91019,169
1950,80433,130
1951,73977,125
1952,67080,137
1953,61282,114
1954,55383,116
1955,51290,104
1956,48072,107
1957,44501,118
1958,41903,96
1959,40410,122
1960,37311,96
1961,35583,86
1962,31466,85
1963,27719,85
1964,23632,93
1965,19338,63
1966,15563,53
1967,13197,33
1968,11371,41
1969,10246,49
1970,8730,39
1971,7375,27
1972,5746,33
1973,4730,20
1974,4079,21
1975,3525,20
1976,3140,12
1977,2910,22
1978,2933,15
1979,2739,16
1980,2805,18
1981,2730,15
1982,2790,19
1983,2474,24
1984,2334,12
1985,2114,12
1986,1952,21
1987,1930,15
1988,1844,9
1989,1844,17
1990,1659,11
1991,1608,10
1992,1582,12
1993,1488,7
1994,1283,11
1995,1234,0
1996,987,0
1997,1098,0
1998,972,0
1999,900,0
2000,851,0
2001,838,0
2002,770,0
2003,741,0
2004,727,0
2005,750,0
2006,700,0
2007,662,0
2008,613,0
2009,551,0
2010,479,0
2011,489,0
2012,450,0
2013,444,0
2014,471,0
2015,429,0
2016,438,0
2017,405,0
2018,393,0
2019,355,0
