year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,6,0
1885,6,0
1886,9,0
1887,6,0
1888,8,0
1889,9,0
1890,7,0
1891,7,0
1892,11,0
1893,9,0
1894,16,0
1895,17,0
1896,17,0
1897,16,0
1898,10,0
1899,9,0
1900,25,0
1901,10,0
1902,18,0
1903,11,0
1904,12,0
1905,12,0
1906,13,0
1907,13,0
1908,15,0
1909,9,0
1910,12,0
1911,17,0
1912,28,0
1913,21,0
1914,26,0
1915,37,0
1916,38,0
1917,33,0
1918,33,0
1919,33,0
1920,28,0
1921,39,0
1922,34,0
1923,36,0
1924,39,0
1925,37,0
1926,34,0
1927,28,0
1928,27,0
1929,33,0
1930,21,0
1931,27,0
1932,27,0
1933,21,0
1934,25,0
1935,11,0
1936,18,0
1937,11,0
1938,14,0
1939,19,0
1940,18,0
1941,20,0
1942,14,0
1943,14,0
1944,14,0
1945,11,0
1946,8,0
1947,15,0
1948,17,0
1949,17,0
1950,15,0
1951,15,0
1952,10,0
1953,22,0
1954,9,0
1955,9,0
1956,8,0
1957,0,0
1958,8,0
1959,0,0
1960,8,0
1961,9,0
1962,8,0
1963,7,0
1964,6,0
1965,5,0
1966,7,0
1967,8,0
1968,10,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,7,0
1974,6,0
1975,0,0
1976,10,0
1977,6,0
1978,7,0
1979,0,0
1980,7,0
1981,7,0
1982,7,0
1983,0,0
1984,6,0
1985,0,0
1986,7,0
1987,0,0
1988,5,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,6,0
1995,0,0
1996,0,0
1997,0,0
1998,5,0
1999,10,0
2000,7,0
2001,8,0
2002,6,0
2003,11,0
2004,13,0
2005,15,0
2006,11,0
2007,7,0
2008,10,0
2009,5,0
2010,10,0
2011,10,0
2012,12,0
2013,14,0
2014,8,0
2015,9,0
2016,9,0
2017,13,0
2018,9,0
2019,10,0
