year,F,M
1880,0,0
1881,0,0
1882,0,6
1883,0,5
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,5
1897,0,5
1898,0,8
1899,0,0
1900,0,10
1901,0,6
1902,0,0
1903,0,17
1904,0,7
1905,0,10
1906,0,7
1907,0,0
1908,0,11
1909,0,6
1910,5,12
1911,0,11
1912,0,19
1913,10,22
1914,5,22
1915,10,27
1916,12,29
1917,5,36
1918,11,41
1919,7,41
1920,15,50
1921,14,39
1922,6,58
1923,9,45
1924,7,40
1925,14,53
1926,15,36
1927,14,51
1928,5,46
1929,13,41
1930,8,40
1931,9,25
1932,5,31
1933,17,35
1934,23,42
1935,28,37
1936,18,31
1937,36,39
1938,39,40
1939,36,43
1940,32,57
1941,56,47
1942,102,60
1943,95,68
1944,129,70
1945,129,48
1946,204,57
1947,215,71
1948,212,71
1949,249,81
1950,254,64
1951,297,86
1952,307,79
1953,297,70
1954,354,75
1955,333,69
1956,295,80
1957,397,83
1958,286,102
1959,305,101
1960,243,76
1961,277,76
1962,304,84
1963,350,88
1964,403,78
1965,744,95
1966,751,100
1967,689,99
1968,662,86
1969,714,66
1970,767,75
1971,848,71
1972,641,65
1973,611,75
1974,783,59
1975,714,56
1976,752,57
1977,849,82
1978,842,46
1979,913,41
1980,928,53
1981,869,60
1982,833,40
1983,734,42
1984,606,41
1985,565,26
1986,520,40
1987,472,24
1988,480,23
1989,394,27
1990,440,26
1991,372,30
1992,354,19
1993,314,22
1994,288,20
1995,276,10
1996,591,15
1997,626,15
1998,695,15
1999,682,21
2000,658,17
2001,509,9
2002,471,11
2003,451,12
2004,451,9
2005,382,8
2006,371,12
2007,352,7
2008,254,5
2009,223,10
2010,219,7
2011,175,7
2012,131,0
2013,120,0
2014,113,0
2015,96,6
2016,76,8
2017,52,0
2018,62,0
2019,51,0
