year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,6,0
1886,0,0
1887,6,0
1888,9,0
1889,0,0
1890,0,0
1891,5,0
1892,11,0
1893,14,0
1894,8,0
1895,7,0
1896,11,0
1897,7,0
1898,0,0
1899,0,0
1900,10,0
1901,9,0
1902,8,0
1903,9,0
1904,6,0
1905,14,0
1906,8,0
1907,6,0
1908,5,0
1909,6,0
1910,10,0
1911,9,0
1912,10,0
1913,7,0
1914,9,0
1915,14,0
1916,21,0
1917,22,0
1918,22,0
1919,18,0
1920,14,0
1921,21,0
1922,26,0
1923,23,0
1924,26,0
1925,36,0
1926,22,0
1927,26,0
1928,17,0
1929,19,0
1930,22,0
1931,11,0
1932,13,0
1933,14,0
1934,19,0
1935,15,0
1936,13,0
1937,17,0
1938,40,0
1939,87,0
1940,424,0
1941,625,0
1942,857,0
1943,999,5
1944,901,0
1945,946,0
1946,1300,0
1947,1364,0
1948,1465,5
1949,1317,0
1950,1315,0
1951,1198,0
1952,1104,0
1953,1009,0
1954,811,0
1955,770,0
1956,680,0
1957,650,0
1958,672,0
1959,723,0
1960,775,0
1961,819,0
1962,787,0
1963,817,0
1964,883,0
1965,781,0
1966,877,0
1967,918,0
1968,806,0
1969,858,5
1970,780,0
1971,707,0
1972,600,0
1973,460,0
1974,457,0
1975,445,0
1976,384,0
1977,474,0
1978,511,0
1979,417,0
1980,458,0
1981,379,0
1982,333,0
1983,343,0
1984,375,0
1985,337,0
1986,302,0
1987,324,0
1988,328,0
1989,305,0
1990,252,0
1991,233,0
1992,231,0
1993,217,0
1994,192,0
1995,206,0
1996,182,0
1997,179,0
1998,186,0
1999,206,0
2000,208,0
2001,234,0
2002,379,0
2003,573,0
2004,640,0
2005,705,0
2006,772,0
2007,813,0
2008,731,0
2009,707,0
2010,627,0
2011,608,0
2012,707,0
2013,732,0
2014,942,0
2015,922,0
2016,847,0
2017,845,0
2018,869,0
2019,811,0
