year,Girls,Boys
1880,0,200
1881,0,206
1882,0,231
1883,0,200
1884,0,206
1885,0,204
1886,0,236
1887,0,207
1888,0,225
1889,0,229
1890,0,275
1891,0,235
1892,7,294
1893,0,275
1894,0,343
1895,0,342
1896,0,350
1897,0,310
1898,0,421
1899,0,321
1900,0,465
1901,0,362
1902,7,426
1903,0,448
1904,0,508
1905,0,495
1906,6,492
1907,5,547
1908,0,614
1909,0,665
1910,10,793
1911,5,953
1912,10,1928
1913,11,2276
1914,9,2923
1915,11,3993
1916,19,4328
1917,16,4694
1918,30,4980
1919,26,5010
1920,32,5511
1921,25,5651
1922,26,5407
1923,21,5486
1924,27,5601
1925,35,5466
1926,41,5402
1927,29,5311
1928,42,5134
1929,40,4827
1930,31,4661
1931,29,4276
1932,18,4102
1933,22,3955
1934,14,3836
1935,22,3805
1936,13,3715
1937,20,3479
1938,24,3668
1939,14,3713
1940,28,3816
1941,12,3984
1942,11,4371
1943,14,4613
1944,19,4183
1945,6,4122
1946,16,4700
1947,15,5157
1948,19,4782
1949,12,4550
1950,19,4581
1951,13,4737
1952,15,4617
1953,28,4422
1954,14,4485
1955,13,4258
1956,20,4374
1957,16,4331
1958,15,4009
1959,26,3739
1960,19,3634
1961,20,3425
1962,19,3151
1963,18,3048
1964,12,3070
1965,10,2714
1966,12,2456
1967,21,2414
1968,19,2258
1969,15,2264
1970,7,2295
1971,19,2038
1972,9,1717
1973,10,1665
1974,10,1468
1975,23,1432
1976,18,1310
1977,12,1302
1978,9,1314
1979,11,1263
1980,13,1277
1981,7,1192
1982,11,1202
1983,13,1103
1984,8,1053
1985,12,955
1986,11,901
1987,9,966
1988,0,910
1989,7,914
1990,0,863
1991,0,832
1992,0,776
1993,0,672
1994,0,645
1995,0,528
1996,0,547
1997,0,454
1998,0,471
1999,0,479
2000,0,451
2001,0,435
2002,0,396
2003,0,401
2004,0,385
2005,0,384
2006,0,383
2007,0,356
2008,0,400
2009,0,323
2010,0,388
2011,0,326
2012,0,338
2013,0,348
2014,0,385
2015,0,398
2016,0,450
2017,0,437
2018,0,417
2019,0,442
