year,Girls,Boys
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,8,0
1885,5,0
1886,7,6
1887,9,0
1888,8,0
1889,8,0
1890,0,0
1891,12,0
1892,8,0
1893,7,9
1894,5,0
1895,12,0
1896,12,6
1897,7,0
1898,5,0
1899,8,5
1900,13,11
1901,6,5
1902,9,5
1903,7,0
1904,5,0
1905,6,0
1906,11,0
1907,12,6
1908,18,5
1909,11,7
1910,18,8
1911,14,0
1912,13,18
1913,22,19
1914,28,18
1915,38,24
1916,41,31
1917,43,29
1918,47,27
1919,32,28
1920,49,27
1921,44,32
1922,45,23
1923,46,37
1924,34,46
1925,36,36
1926,41,44
1927,56,30
1928,48,31
1929,50,28
1930,65,34
1931,44,20
1932,52,32
1933,41,30
1934,71,45
1935,68,27
1936,75,33
1937,82,34
1938,99,31
1939,138,31
1940,135,19
1941,178,26
1942,232,34
1943,258,32
1944,361,33
1945,592,29
1946,769,30
1947,789,45
1948,805,30
1949,1103,41
1950,1392,37
1951,2354,24
1952,3271,31
1953,3686,30
1954,4290,23
1955,4954,26
1956,6202,32
1957,6545,24
1958,6730,25
1959,7532,33
1960,10145,30
1961,10428,35
1962,10676,31
1963,9271,37
1964,7838,30
1965,6534,27
1966,5666,23
1967,4924,16
1968,4339,23
1969,4628,16
1970,4390,18
1971,3752,16
1972,3230,14
1973,2895,19
1974,2555,17
1975,2284,11
1976,2038,13
1977,1767,7
1978,1614,9
1979,1581,6
1980,1339,6
1981,1224,11
1982,1185,6
1983,953,6
1984,817,0
1985,780,0
1986,591,0
1987,519,0
1988,476,0
1989,448,0
1990,345,5
1991,314,0
1992,269,0
1993,200,0
1994,194,0
1995,166,0
1996,135,0
1997,146,0
1998,137,0
1999,118,0
2000,99,0
2001,98,0
2002,87,0
2003,89,0
2004,76,0
2005,97,0
2006,91,0
2007,69,0
2008,80,0
2009,57,0
2010,62,0
2011,49,0
2012,41,0
2013,68,0
2014,56,0
2015,70,0
2016,48,0
2017,55,0
2018,56,0
2019,48,0
