year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,7
1886,0,5
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,0
1916,0,0
1917,0,5
1918,0,0
1919,0,7
1920,0,7
1921,0,0
1922,0,11
1923,0,5
1924,0,6
1925,0,0
1926,0,0
1927,0,5
1928,0,6
1929,0,0
1930,0,6
1931,0,0
1932,0,6
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,6
1940,0,0
1941,0,0
1942,0,0
1943,0,6
1944,0,0
1945,7,6
1946,0,8
1947,0,0
1948,0,0
1949,66,6
1950,67,0
1951,54,0
1952,60,0
1953,51,0
1954,38,8
1955,38,0
1956,31,0
1957,24,0
1958,41,7
1959,26,11
1960,24,5
1961,21,10
1962,12,10
1963,12,7
1964,14,7
1965,11,6
1966,9,8
1967,10,0
1968,8,0
1969,12,6
1970,22,5
1971,23,0
1972,13,0
1973,11,0
1974,7,0
1975,12,0
1976,10,0
1977,15,0
1978,13,0
1979,15,0
1980,13,0
1981,19,0
1982,16,0
1983,11,0
1984,6,0
1985,11,0
1986,14,0
1987,8,5
1988,12,5
1989,11,0
1990,9,0
1991,10,0
1992,12,0
1993,15,0
1994,12,0
1995,18,0
1996,8,0
1997,11,0
1998,14,0
1999,15,0
2000,13,0
2001,12,0
2002,13,0
2003,12,0
2004,6,0
2005,14,0
2006,15,0
2007,19,0
2008,21,0
2009,20,0
2010,27,0
2011,23,0
2012,24,0
2013,38,0
2014,37,0
2015,38,0
2016,40,7
2017,58,6
2018,54,0
2019,56,7
