year,Boys,Girls
1880,36,0
1881,42,0
1882,65,0
1883,69,0
1884,73,0
1885,62,0
1886,69,0
1887,74,0
1888,88,0
1889,113,0
1890,120,0
1891,128,0
1892,147,0
1893,167,0
1894,161,0
1895,175,0
1896,201,0
1897,176,0
1898,208,0
1899,190,0
1900,268,0
1901,181,0
1902,239,0
1903,206,0
1904,259,0
1905,211,0
1906,242,0
1907,218,0
1908,254,0
1909,259,0
1910,311,0
1911,302,0
1912,396,0
1913,430,0
1914,561,0
1915,684,0
1916,708,0
1917,678,0
1918,748,0
1919,749,0
1920,840,6
1921,894,0
1922,919,5
1923,1064,0
1924,1053,5
1925,1248,0
1926,1084,0
1927,1060,0
1928,1034,5
1929,1108,0
1930,1203,5
1931,995,5
1932,949,5
1933,859,0
1934,844,8
1935,753,7
1936,645,0
1937,578,0
1938,531,0
1939,482,6
1940,529,0
1941,522,0
1942,482,0
1943,487,0
1944,414,0
1945,368,0
1946,386,0
1947,411,0
1948,421,0
1949,388,0
1950,351,0
1951,363,0
1952,414,0
1953,340,0
1954,359,0
1955,355,0
1956,428,0
1957,362,0
1958,293,0
1959,304,0
1960,291,0
1961,262,0
1962,195,0
1963,234,0
1964,227,0
1965,167,0
1966,146,0
1967,126,0
1968,115,0
1969,141,0
1970,123,0
1971,112,0
1972,132,0
1973,135,0
1974,147,0
1975,103,0
1976,112,0
1977,118,0
1978,114,0
1979,137,0
1980,150,0
1981,149,0
1982,149,0
1983,123,0
1984,97,0
1985,132,0
1986,115,0
1987,112,0
1988,103,0
1989,126,0
1990,125,0
1991,133,0
1992,109,0
1993,106,0
1994,139,0
1995,124,0
1996,131,0
1997,155,0
1998,224,0
1999,312,0
2000,307,0
2001,394,0
2002,414,0
2003,491,0
2004,599,0
2005,680,0
2006,1006,0
2007,1357,0
2008,1851,0
2009,1934,0
2010,1969,0
2011,1920,0
2012,1727,0
2013,1701,0
2014,1773,0
2015,1655,0
2016,1558,0
2017,1470,0
2018,1404,0
2019,1363,0
