year,Girls,Boys
1880,5,828
1881,0,746
1882,6,852
1883,9,796
1884,6,886
1885,5,809
1886,9,846
1887,7,791
1888,7,884
1889,9,837
1890,11,860
1891,16,786
1892,8,865
1893,12,816
1894,8,869
1895,8,913
1896,9,871
1897,9,831
1898,12,861
1899,9,770
1900,14,1097
1901,8,797
1902,6,912
1903,17,889
1904,11,936
1905,14,981
1906,10,1101
1907,12,1111
1908,15,1317
1909,19,1231
1910,28,1569
1911,17,1838
1912,22,3591
1913,31,4258
1914,43,5495
1915,50,6518
1916,31,6817
1917,55,6771
1918,52,7082
1919,43,6661
1920,59,6966
1921,49,7247
1922,63,7095
1923,53,7075
1924,57,7042
1925,68,6799
1926,71,6511
1927,68,6665
1928,63,6297
1929,52,5995
1930,52,5810
1931,58,5423
1932,56,5135
1933,32,4693
1934,44,4680
1935,32,4617
1936,36,4418
1937,27,4357
1938,22,4389
1939,27,4225
1940,32,4324
1941,30,4445
1942,22,5150
1943,29,5032
1944,21,4677
1945,30,4481
1946,29,4916
1947,26,5779
1948,29,5387
1949,30,5232
1950,27,4948
1951,28,5088
1952,23,4922
1953,32,4984
1954,18,4851
1955,19,4780
1956,27,4902
1957,28,4692
1958,22,4445
1959,29,4309
1960,25,4128
1961,19,3958
1962,21,3596
1963,15,3621
1964,15,3583
1965,18,3273
1966,24,2991
1967,21,2897
1968,28,2710
1969,24,2625
1970,22,2644
1971,18,2518
1972,21,2103
1973,12,1905
1974,17,1934
1975,13,1812
1976,23,1784
1977,17,1867
1978,20,1754
1979,13,1838
1980,20,1787
1981,23,1807
1982,17,1696
1983,16,1764
1984,16,1710
1985,19,1683
1986,24,1686
1987,9,1683
1988,16,1704
1989,17,1836
1990,15,1822
1991,5,1726
1992,5,1617
1993,7,1582
1994,10,1410
1995,9,1359
1996,7,1283
1997,0,1309
1998,0,1181
1999,0,1143
2000,5,1134
2001,0,1096
2002,5,1143
2003,0,1103
2004,0,1050
2005,0,1001
2006,0,1001
2007,0,937
2008,0,909
2009,0,884
2010,0,921
2011,0,920
2012,0,1056
2013,0,1068
2014,0,1226
2015,5,1208
2016,0,1242
2017,0,1300
2018,0,1383
2019,0,1463
