year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,7,0
1889,0,0
1890,0,0
1891,5,0
1892,9,0
1893,6,0
1894,6,0
1895,7,0
1896,0,0
1897,0,0
1898,7,0
1899,8,0
1900,7,0
1901,5,0
1902,8,0
1903,5,0
1904,0,0
1905,6,0
1906,0,0
1907,7,0
1908,17,0
1909,6,0
1910,0,0
1911,12,0
1912,11,0
1913,12,0
1914,17,0
1915,16,0
1916,13,0
1917,17,0
1918,14,0
1919,21,0
1920,22,0
1921,20,0
1922,19,0
1923,22,0
1924,23,0
1925,24,0
1926,21,0
1927,22,0
1928,21,0
1929,21,0
1930,20,0
1931,22,0
1932,20,0
1933,18,0
1934,13,0
1935,22,0
1936,8,0
1937,17,0
1938,12,0
1939,23,0
1940,50,0
1941,26,0
1942,30,0
1943,36,0
1944,9,0
1945,28,0
1946,31,0
1947,31,0
1948,37,0
1949,39,0
1950,28,0
1951,44,0
1952,28,0
1953,31,0
1954,26,0
1955,23,0
1956,25,0
1957,30,0
1958,27,0
1959,39,0
1960,37,0
1961,32,0
1962,38,0
1963,35,0
1964,33,0
1965,44,0
1966,45,0
1967,49,0
1968,38,0
1969,53,0
1970,45,0
1971,33,0
1972,33,0
1973,15,0
1974,18,0
1975,15,0
1976,22,0
1977,17,0
1978,19,0
1979,16,0
1980,18,0
1981,20,0
1982,15,0
1983,23,0
1984,18,0
1985,21,0
1986,6,0
1987,16,0
1988,13,0
1989,10,0
1990,10,0
1991,10,0
1992,10,0
1993,0,0
1994,5,0
1995,6,0
1996,13,0
1997,0,0
1998,5,0
1999,0,0
2000,5,0
2001,6,0
2002,12,0
2003,29,0
2004,25,0
2005,38,0
2006,55,0
2007,36,0
2008,33,0
2009,28,0
2010,25,0
2011,20,0
2012,24,0
2013,25,0
2014,23,0
2015,21,0
2016,27,0
2017,16,0
2018,13,0
2019,14,0
