year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,0
1911,0,0
1912,0,5
1913,0,5
1914,0,0
1915,0,10
1916,0,6
1917,0,15
1918,0,13
1919,0,16
1920,0,8
1921,0,6
1922,0,7
1923,0,11
1924,0,6
1925,0,12
1926,0,7
1927,0,12
1928,0,7
1929,0,8
1930,0,9
1931,0,0
1932,0,0
1933,0,8
1934,0,5
1935,0,6
1936,0,0
1937,0,0
1938,0,5
1939,0,7
1940,0,0
1941,0,11
1942,0,0
1943,0,7
1944,0,7
1945,0,8
1946,0,7
1947,0,8
1948,0,7
1949,0,10
1950,0,8
1951,0,0
1952,0,11
1953,0,11
1954,0,6
1955,0,7
1956,0,6
1957,0,6
1958,0,7
1959,0,8
1960,0,7
1961,0,10
1962,0,13
1963,6,9
1964,5,15
1965,5,15
1966,11,28
1967,12,22
1968,18,29
1969,21,32
1970,20,23
1971,13,37
1972,15,26
1973,16,20
1974,14,14
1975,9,19
1976,21,14
1977,23,22
1978,17,13
1979,13,14
1980,14,20
1981,23,17
1982,15,19
1983,27,27
1984,25,33
1985,32,28
1986,52,37
1987,66,47
1988,71,72
1989,86,95
1990,113,96
1991,127,114
1992,141,96
1993,132,108
1994,189,106
1995,153,96
1996,183,118
1997,188,123
1998,192,110
1999,230,122
2000,271,174
2001,270,185
2002,278,187
2003,314,191
2004,411,202
2005,538,304
2006,943,366
2007,1196,364
2008,2159,478
2009,2629,519
2010,2871,511
2011,3164,451
2012,3201,485
2013,3456,416
2014,3287,435
2015,2916,448
2016,2353,348
2017,1968,275
2018,1639,272
2019,1716,267
