year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,5
1892,0,6
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,5,5
1900,0,0
1901,0,0
1902,6,0
1903,0,0
1904,0,0
1905,5,0
1906,5,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,7
1912,0,7
1913,0,0
1914,6,9
1915,8,12
1916,14,16
1917,8,16
1918,7,17
1919,10,22
1920,5,29
1921,12,15
1922,8,14
1923,7,15
1924,0,10
1925,0,12
1926,7,16
1927,0,15
1928,0,14
1929,0,9
1930,0,15
1931,0,12
1932,0,8
1933,0,9
1934,0,9
1935,0,11
1936,0,9
1937,0,5
1938,0,0
1939,0,13
1940,0,11
1941,0,6
1942,5,7
1943,0,5
1944,0,0
1945,0,8
1946,0,12
1947,0,8
1948,0,6
1949,0,9
1950,0,13
1951,0,6
1952,0,7
1953,0,10
1954,0,0
1955,0,0
1956,0,6
1957,0,9
1958,0,0
1959,0,9
1960,0,7
1961,0,6
1962,0,0
1963,0,0
1964,0,6
1965,0,7
1966,0,7
1967,0,0
1968,0,5
1969,0,0
1970,0,0
1971,0,10
1972,0,7
1973,0,0
1974,0,14
1975,0,7
1976,0,6
1977,0,6
1978,0,8
1979,0,6
1980,0,8
1981,0,8
1982,0,0
1983,0,0
1984,0,12
1985,0,14
1986,0,13
1987,0,15
1988,0,13
1989,0,13
1990,0,22
1991,0,24
1992,0,18
1993,0,29
1994,9,39
1995,6,81
1996,0,86
1997,7,78
1998,11,77
1999,8,55
2000,6,55
2001,6,50
2002,9,62
2003,7,61
2004,0,51
2005,9,66
2006,10,73
2007,16,67
2008,10,67
2009,19,77
2010,16,65
2011,13,52
2012,22,52
2013,37,45
2014,40,52
2015,48,65
2016,44,63
2017,49,74
2018,50,67
2019,58,82
