year,Girls,Boys
1880,0,257
1881,0,244
1882,0,287
1883,0,282
1884,0,262
1885,0,288
1886,0,331
1887,0,283
1888,0,343
1889,0,342
1890,6,372
1891,0,389
1892,0,468
1893,0,395
1894,0,430
1895,0,509
1896,7,499
1897,7,505
1898,0,533
1899,5,497
1900,0,659
1901,0,535
1902,6,598
1903,10,536
1904,5,662
1905,8,669
1906,6,717
1907,0,801
1908,6,815
1909,8,854
1910,8,1009
1911,10,1221
1912,9,2467
1913,17,2853
1914,20,3703
1915,28,4688
1916,16,4742
1917,22,5094
1918,33,5372
1919,26,5205
1920,22,5727
1921,32,5977
1922,22,5786
1923,27,5913
1924,24,5775
1925,26,5633
1926,39,5582
1927,44,5572
1928,43,5596
1929,30,5307
1930,31,5637
1931,30,5367
1932,30,5294
1933,29,4910
1934,25,5325
1935,28,5349
1936,22,5342
1937,24,5505
1938,25,5873
1939,29,5883
1940,24,6171
1941,29,6652
1942,33,7640
1943,22,7581
1944,32,7127
1945,23,7164
1946,21,8517
1947,23,9581
1948,25,9765
1949,24,10252
1950,23,10174
1951,22,10262
1952,34,10304
1953,27,9854
1954,26,9609
1955,24,9127
1956,29,8886
1957,28,8739
1958,28,7532
1959,34,6601
1960,27,6384
1961,26,6085
1962,28,5621
1963,25,5708
1964,23,5453
1965,23,4963
1966,29,4645
1967,31,4345
1968,17,4101
1969,29,4046
1970,30,3824
1971,26,3523
1972,23,2821
1973,25,2526
1974,21,2543
1975,24,2366
1976,21,2252
1977,31,2311
1978,26,2247
1979,21,2255
1980,19,2171
1981,21,2194
1982,17,2135
1983,19,2029
1984,15,1869
1985,14,1942
1986,23,1789
1987,21,1898
1988,14,1862
1989,14,1753
1990,11,1779
1991,16,1732
1992,7,1616
1993,0,1551
1994,6,1267
1995,0,1149
1996,7,1115
1997,0,984
1998,0,1040
1999,0,918
2000,0,888
2001,0,810
2002,0,794
2003,0,817
2004,0,768
2005,8,725
2006,0,728
2007,0,771
2008,0,676
2009,0,635
2010,0,583
2011,0,594
2012,0,600
2013,0,584
2014,6,638
2015,0,582
2016,0,614
2017,5,583
2018,0,577
2019,6,527
