year,Girls,Boys
1880,0,0
1881,10,0
1882,11,0
1883,13,0
1884,12,0
1885,18,0
1886,15,0
1887,17,0
1888,19,0
1889,24,0
1890,28,0
1891,29,0
1892,30,0
1893,32,0
1894,26,0
1895,27,0
1896,23,0
1897,33,0
1898,39,0
1899,27,0
1900,33,0
1901,19,0
1902,24,0
1903,24,0
1904,26,0
1905,20,0
1906,19,0
1907,16,0
1908,13,0
1909,17,0
1910,25,0
1911,18,0
1912,21,0
1913,27,0
1914,24,0
1915,43,0
1916,37,0
1917,43,0
1918,29,0
1919,42,0
1920,35,0
1921,38,0
1922,38,0
1923,31,0
1924,25,0
1925,33,0
1926,29,0
1927,35,0
1928,20,0
1929,22,0
1930,20,0
1931,23,0
1932,25,0
1933,21,0
1934,17,0
1935,16,0
1936,13,0
1937,12,0
1938,16,0
1939,10,0
1940,13,0
1941,9,0
1942,8,0
1943,8,0
1944,6,0
1945,9,0
1946,8,0
1947,6,0
1948,7,0
1949,8,0
1950,0,0
1951,9,0
1952,5,0
1953,10,0
1954,6,0
1955,5,0
1956,6,0
1957,5,0
1958,5,0
1959,0,0
1960,7,0
1961,6,0
1962,5,0
1963,0,0
1964,0,0
1965,5,0
1966,6,0
1967,6,0
1968,0,0
1969,7,0
1970,6,0
1971,5,0
1972,9,0
1973,6,0
1974,8,0
1975,10,0
1976,0,0
1977,10,0
1978,5,0
1979,5,0
1980,9,0
1981,5,0
1982,7,0
1983,0,0
1984,9,0
1985,0,0
1986,6,0
1987,9,0
1988,9,0
1989,5,0
1990,0,0
1991,7,0
1992,7,0
1993,0,0
1994,0,0
1995,0,0
1996,10,0
1997,0,0
1998,0,0
1999,6,0
2000,8,0
2001,8,0
2002,9,0
2003,8,0
2004,16,0
2005,28,0
2006,26,0
2007,23,0
2008,27,0
2009,21,0
2010,22,0
2011,19,0
2012,21,0
2013,12,0
2014,20,0
2015,20,0
2016,19,0
2017,13,0
2018,22,0
2019,10,0
