year,F,M
1880,0,0
1881,0,0
1882,0,6
1883,0,6
1884,0,6
1885,0,5
1886,0,5
1887,0,7
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,9
1893,0,7
1894,0,5
1895,0,6
1896,0,0
1897,0,0
1898,0,7
1899,0,8
1900,0,7
1901,0,0
1902,0,5
1903,0,9
1904,0,6
1905,0,0
1906,0,0
1907,0,5
1908,0,5
1909,0,10
1910,0,5
1911,0,6
1912,0,11
1913,0,21
1914,0,30
1915,0,28
1916,0,37
1917,0,24
1918,0,25
1919,0,36
1920,0,31
1921,0,43
1922,0,42
1923,0,49
1924,0,38
1925,0,17
1926,0,35
1927,0,36
1928,0,37
1929,0,29
1930,0,39
1931,0,20
1932,0,35
1933,0,18
1934,0,19
1935,0,46
1936,0,174
1937,0,60
1938,0,31
1939,0,35
1940,0,41
1941,0,25
1942,0,39
1943,5,34
1944,0,35
1945,0,23
1946,0,29
1947,0,32
1948,0,36
1949,0,24
1950,0,39
1951,0,37
1952,0,41
1953,0,31
1954,0,29
1955,0,26
1956,0,30
1957,0,37
1958,0,33
1959,0,34
1960,0,49
1961,0,60
1962,0,59
1963,0,66
1964,0,67
1965,0,72
1966,0,64
1967,0,66
1968,0,69
1969,0,110
1970,0,108
1971,0,107
1972,0,111
1973,0,82
1974,5,133
1975,0,212
1976,0,220
1977,5,255
1978,5,293
1979,11,392
1980,5,375
1981,12,493
1982,10,575
1983,0,581
1984,6,574
1985,12,606
1986,10,630
1987,16,656
1988,13,723
1989,13,752
1990,5,760
1991,17,912
1992,15,1036
1993,20,1120
1994,23,1156
1995,18,1224
1996,24,1395
1997,16,1545
1998,20,1643
1999,16,1715
2000,26,1758
2001,23,1880
2002,20,2723
2003,27,4411
2004,50,5040
2005,23,7110
2006,25,9572
2007,26,9098
2008,27,9355
2009,26,10164
2010,27,10475
2011,29,9756
2012,23,9348
2013,26,8741
2014,12,8232
2015,32,7933
2016,53,7038
2017,65,6350
2018,61,5843
2019,48,5471
