year,Boys,Girls
1880,0,48
1881,0,32
1882,0,41
1883,0,20
1884,0,30
1885,0,27
1886,0,25
1887,0,25
1888,0,36
1889,0,24
1890,0,24
1891,0,30
1892,0,29
1893,0,21
1894,0,25
1895,0,26
1896,0,35
1897,0,31
1898,0,40
1899,0,18
1900,0,42
1901,0,30
1902,0,27
1903,0,26
1904,0,29
1905,0,37
1906,0,47
1907,0,36
1908,0,48
1909,0,47
1910,0,46
1911,0,62
1912,0,95
1913,0,94
1914,0,133
1915,0,161
1916,0,176
1917,0,192
1918,0,168
1919,0,165
1920,0,190
1921,0,204
1922,0,210
1923,7,218
1924,0,217
1925,8,231
1926,0,230
1927,0,213
1928,0,224
1929,0,224
1930,0,211
1931,0,193
1932,0,197
1933,0,219
1934,0,224
1935,0,213
1936,0,192
1937,0,212
1938,0,236
1939,0,239
1940,0,206
1941,5,260
1942,5,245
1943,0,259
1944,0,276
1945,0,236
1946,5,289
1947,0,322
1948,0,345
1949,0,356
1950,0,381
1951,5,399
1952,5,448
1953,0,443
1954,0,525
1955,0,538
1956,8,559
1957,0,564
1958,0,521
1959,0,531
1960,8,654
1961,5,638
1962,8,599
1963,9,632
1964,9,655
1965,5,591
1966,7,605
1967,10,511
1968,0,511
1969,5,529
1970,10,560
1971,11,576
1972,8,523
1973,0,513
1974,7,569
1975,11,556
1976,9,554
1977,5,481
1978,6,527
1979,11,523
1980,14,584
1981,0,621
1982,6,626
1983,8,661
1984,11,744
1985,12,803
1986,15,716
1987,11,803
1988,12,751
1989,8,760
1990,5,827
1991,7,839
1992,0,762
1993,6,949
1994,0,928
1995,0,982
1996,0,1020
1997,0,945
1998,0,955
1999,0,946
2000,0,922
2001,0,888
2002,0,987
2003,0,963
2004,0,1076
2005,0,1028
2006,0,1109
2007,0,1172
2008,0,987
2009,0,954
2010,0,964
2011,0,1031
2012,0,1088
2013,0,1514
2014,0,1639
2015,0,1843
2016,0,1871
2017,0,2000
2018,0,2248
2019,7,2630
