year,F,M
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,5,0
1885,7,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,6,0
1904,0,0
1905,5,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,6,0
1913,0,0
1914,8,0
1915,7,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,6,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,5,0
1927,0,0
1928,5,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,5,0
1941,0,0
1942,9,0
1943,10,0
1944,0,0
1945,8,0
1946,11,0
1947,8,0
1948,15,0
1949,8,0
1950,16,0
1951,15,0
1952,16,0
1953,21,0
1954,29,0
1955,25,0
1956,33,0
1957,29,0
1958,42,0
1959,37,0
1960,41,0
1961,63,0
1962,56,0
1963,69,0
1964,76,0
1965,79,0
1966,117,0
1967,163,0
1968,182,0
1969,201,0
1970,224,0
1971,186,0
1972,161,0
1973,150,0
1974,126,0
1975,159,0
1976,146,0
1977,220,0
1978,217,0
1979,148,0
1980,160,0
1981,183,0
1982,157,0
1983,145,0
1984,149,0
1985,172,0
1986,171,0
1987,179,0
1988,159,0
1989,195,0
1990,200,0
1991,185,0
1992,244,0
1993,164,0
1994,174,0
1995,169,0
1996,187,0
1997,286,0
1998,195,0
1999,395,0
2000,256,0
2001,229,0
2002,214,0
2003,178,0
2004,234,0
2005,183,0
2006,153,0
2007,121,0
2008,119,0
2009,89,0
2010,110,0
2011,80,0
2012,67,0
2013,61,0
2014,59,0
2015,55,0
2016,42,0
2017,41,0
2018,29,0
2019,36,0
