year,F,M
1880,0,7
1881,0,8
1882,0,9
1883,0,0
1884,0,9
1885,0,6
1886,0,5
1887,0,0
1888,0,8
1889,0,10
1890,0,13
1891,0,6
1892,0,5
1893,0,21
1894,0,5
1895,0,11
1896,0,0
1897,0,7
1898,0,5
1899,0,10
1900,0,15
1901,0,5
1902,0,9
1903,0,10
1904,0,13
1905,0,9
1906,0,0
1907,0,9
1908,0,8
1909,0,11
1910,0,12
1911,0,9
1912,0,17
1913,0,27
1914,0,38
1915,0,40
1916,6,42
1917,0,45
1918,0,38
1919,0,36
1920,0,58
1921,5,40
1922,0,39
1923,0,45
1924,0,52
1925,0,50
1926,7,36
1927,0,40
1928,7,53
1929,0,44
1930,0,40
1931,0,36
1932,0,41
1933,0,33
1934,0,42
1935,0,35
1936,15,44
1937,8,42
1938,6,46
1939,5,38
1940,10,39
1941,9,37
1942,12,38
1943,15,51
1944,22,37
1945,18,50
1946,31,56
1947,59,61
1948,68,65
1949,83,64
1950,116,97
1951,112,106
1952,125,101
1953,95,130
1954,77,94
1955,92,122
1956,83,96
1957,98,96
1958,81,89
1959,69,116
1960,54,152
1961,58,125
1962,61,117
1963,69,92
1964,53,67
1965,50,74
1966,61,56
1967,48,41
1968,70,47
1969,61,45
1970,82,41
1971,77,38
1972,62,35
1973,115,22
1974,213,36
1975,516,22
1976,2070,50
1977,2635,63
1978,3123,47
1979,3466,54
1980,4355,52
1981,5845,58
1982,8258,84
1983,8620,91
1984,8509,73
1985,7872,86
1986,6951,61
1987,6532,57
1988,6025,47
1989,5525,49
1990,5039,40
1991,4485,31
1992,4264,27
1993,3664,22
1994,3100,15
1995,2562,22
1996,2397,21
1997,2086,8
1998,1938,9
1999,1848,17
2000,1800,12
2001,1502,9
2002,1241,0
2003,1229,6
2004,1354,9
2005,1398,12
2006,1248,8
2007,1066,10
2008,848,0
2009,575,5
2010,491,0
2011,433,6
2012,396,0
2013,412,0
2014,433,8
2015,328,9
2016,258,0
2017,216,5
2018,174,0
2019,143,0
