year,Boys,Girls
1880,0,112
1881,0,104
1882,0,105
1883,0,85
1884,0,91
1885,0,79
1886,0,97
1887,0,75
1888,0,91
1889,0,88
1890,0,74
1891,0,68
1892,0,77
1893,0,75
1894,0,68
1895,0,72
1896,0,68
1897,0,59
1898,0,61
1899,0,63
1900,0,95
1901,0,41
1902,0,55
1903,0,68
1904,0,68
1905,0,63
1906,0,56
1907,0,61
1908,0,75
1909,0,82
1910,0,69
1911,0,87
1912,0,116
1913,0,137
1914,0,193
1915,0,218
1916,0,214
1917,0,203
1918,0,251
1919,0,285
1920,0,255
1921,0,270
1922,0,264
1923,0,233
1924,0,230
1925,0,232
1926,0,251
1927,0,250
1928,0,189
1929,6,222
1930,0,196
1931,0,202
1932,0,192
1933,0,169
1934,0,197
1935,0,183
1936,0,168
1937,0,168
1938,0,201
1939,0,166
1940,0,164
1941,0,167
1942,0,182
1943,0,177
1944,0,183
1945,0,179
1946,0,174
1947,0,184
1948,0,187
1949,0,177
1950,0,193
1951,0,230
1952,0,218
1953,0,192
1954,0,214
1955,0,207
1956,0,199
1957,0,176
1958,0,183
1959,0,183
1960,0,178
1961,0,169
1962,0,164
1963,0,154
1964,0,162
1965,0,106
1966,0,148
1967,0,150
1968,0,138
1969,0,133
1970,0,146
1971,0,198
1972,0,211
1973,0,207
1974,0,277
1975,6,393
1976,10,419
1977,5,445
1978,8,536
1979,13,962
1980,13,1056
1981,13,1365
1982,13,1135
1983,11,961
1984,12,1032
1985,11,1145
1986,13,1163
1987,15,1393
1988,15,1611
1989,11,1782
1990,7,1718
1991,10,1725
1992,13,1913
1993,9,1978
1994,13,2104
1995,7,2263
1996,17,2126
1997,11,2225
1998,10,2174
1999,14,2164
2000,16,2195
2001,13,2179
2002,13,2320
2003,12,2351
2004,31,2606
2005,14,2746
2006,28,3020
2007,15,3203
2008,19,3693
2009,29,5019
2010,29,6014
2011,33,6651
2012,47,7231
2013,56,7433
2014,45,8058
2015,59,8317
2016,64,8092
2017,55,8447
2018,51,8509
2019,80,8973
