year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,7,0
1897,5,0
1898,7,0
1899,5,0
1900,9,0
1901,6,0
1902,14,0
1903,9,0
1904,15,0
1905,17,0
1906,24,0
1907,22,0
1908,19,0
1909,18,0
1910,20,5
1911,26,0
1912,37,8
1913,53,8
1914,54,6
1915,93,25
1916,70,19
1917,79,23
1918,87,29
1919,92,30
1920,113,26
1921,98,36
1922,142,20
1923,141,38
1924,152,31
1925,142,43
1926,148,44
1927,132,43
1928,141,38
1929,118,54
1930,132,55
1931,129,39
1932,139,53
1933,130,58
1934,146,54
1935,101,44
1936,134,51
1937,113,37
1938,113,42
1939,101,47
1940,101,42
1941,100,44
1942,105,33
1943,99,53
1944,79,34
1945,76,33
1946,76,38
1947,84,36
1948,74,40
1949,62,35
1950,89,47
1951,65,48
1952,67,27
1953,77,37
1954,65,31
1955,65,37
1956,80,43
1957,87,30
1958,79,33
1959,77,32
1960,80,46
1961,72,33
1962,69,38
1963,58,33
1964,66,42
1965,45,27
1966,58,31
1967,37,32
1968,46,32
1969,44,32
1970,54,32
1971,43,28
1972,40,37
1973,48,32
1974,17,37
1975,30,26
1976,38,37
1977,28,49
1978,32,57
1979,25,59
1980,29,73
1981,27,69
1982,29,43
1983,26,45
1984,19,54
1985,22,65
1986,25,60
1987,16,50
1988,13,55
1989,13,60
1990,18,76
1991,24,52
1992,10,61
1993,11,72
1994,7,63
1995,7,43
1996,14,51
1997,0,43
1998,8,58
1999,0,39
2000,7,61
2001,0,47
2002,5,47
2003,0,44
2004,5,60
2005,0,67
2006,5,85
2007,0,64
2008,0,78
2009,5,84
2010,0,50
2011,5,50
2012,0,71
2013,0,65
2014,0,46
2015,0,57
2016,0,49
2017,0,46
2018,0,57
2019,0,51
