year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,6,0
1889,6,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,7,0
1896,5,0
1897,0,0
1898,0,0
1899,5,0
1900,6,0
1901,5,0
1902,5,0
1903,0,0
1904,7,0
1905,0,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,12,0
1913,8,0
1914,14,0
1915,10,0
1916,18,0
1917,27,0
1918,31,0
1919,25,0
1920,23,0
1921,27,0
1922,36,0
1923,26,0
1924,33,0
1925,55,0
1926,48,0
1927,61,0
1928,63,0
1929,57,0
1930,48,0
1931,41,0
1932,52,0
1933,46,0
1934,34,0
1935,61,0
1936,56,0
1937,75,0
1938,59,0
1939,46,0
1940,50,0
1941,55,0
1942,60,0
1943,52,0
1944,53,0
1945,54,0
1946,55,0
1947,57,0
1948,53,0
1949,74,0
1950,77,0
1951,54,0
1952,62,0
1953,79,0
1954,78,0
1955,54,0
1956,70,0
1957,74,0
1958,80,0
1959,80,0
1960,86,0
1961,72,0
1962,70,0
1963,80,0
1964,74,0
1965,105,0
1966,84,0
1967,88,0
1968,82,0
1969,90,0
1970,106,0
1971,93,0
1972,104,0
1973,101,0
1974,92,0
1975,99,0
1976,102,0
1977,80,0
1978,96,0
1979,95,0
1980,104,0
1981,100,0
1982,100,0
1983,108,0
1984,93,0
1985,122,0
1986,111,0
1987,113,0
1988,105,0
1989,141,0
1990,146,0
1991,181,0
1992,170,0
1993,168,0
1994,186,0
1995,178,0
1996,176,0
1997,153,0
1998,175,0
1999,157,0
2000,175,0
2001,188,0
2002,185,0
2003,165,0
2004,199,0
2005,193,0
2006,215,0
2007,210,0
2008,243,0
2009,204,0
2010,199,0
2011,182,0
2012,165,0
2013,155,0
2014,158,0
2015,154,0
2016,150,0
2017,141,0
2018,125,0
2019,128,0
