year,F,M
1880,647,5
1881,678,0
1882,810,0
1883,837,5
1884,911,5
1885,979,6
1886,995,6
1887,1072,0
1888,1249,7
1889,1289,6
1890,1390,6
1891,1247,8
1892,1503,9
1893,1351,7
1894,1432,5
1895,1414,8
1896,1483,5
1897,1401,5
1898,1522,12
1899,1350,10
1900,2004,14
1901,1382,0
1902,1533,9
1903,1485,7
1904,1364,11
1905,1481,14
1906,1500,7
1907,1536,5
1908,1471,5
1909,1635,0
1910,1824,6
1911,1690,9
1912,2003,9
1913,2030,8
1914,2287,12
1915,2687,18
1916,2825,15
1917,2931,14
1918,3112,14
1919,3262,15
1920,3162,23
1921,3118,26
1922,3200,16
1923,3036,22
1924,2979,17
1925,3119,16
1926,2845,22
1927,2862,15
1928,2621,20
1929,2440,28
1930,2365,22
1931,2119,24
1932,2219,23
1933,2059,17
1934,1978,19
1935,1953,23
1936,1865,19
1937,1899,26
1938,1816,18
1939,1651,19
1940,1691,17
1941,1655,18
1942,1718,16
1943,1595,9
1944,1525,7
1945,1404,11
1946,1486,6
1947,1440,6
1948,1454,0
1949,1388,11
1950,1321,8
1951,1174,5
1952,1125,0
1953,1070,0
1954,1049,0
1955,915,0
1956,830,7
1957,793,0
1958,683,8
1959,663,5
1960,603,7
1961,510,0
1962,489,5
1963,392,0
1964,458,0
1965,377,0
1966,307,0
1967,293,0
1968,216,0
1969,228,5
1970,202,0
1971,219,0
1972,173,0
1973,153,0
1974,140,0
1975,102,0
1976,106,0
1977,88,0
1978,105,0
1979,116,0
1980,119,0
1981,119,0
1982,104,0
1983,98,0
1984,97,0
1985,87,0
1986,91,0
1987,88,0
1988,88,0
1989,113,0
1990,116,0
1991,119,0
1992,118,0
1993,105,0
1994,135,0
1995,137,0
1996,181,0
1997,187,0
1998,242,0
1999,273,0
2000,301,0
2001,325,0
2002,388,0
2003,422,0
2004,498,0
2005,599,0
2006,637,0
2007,670,0
2008,653,0
2009,751,0
2010,682,0
2011,644,0
2012,622,0
2013,584,0
2014,611,0
2015,530,0
2016,492,0
2017,442,0
2018,440,0
2019,446,0
