year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,7
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,8
1906,0,0
1907,0,0
1908,0,6
1909,0,7
1910,0,0
1911,0,0
1912,0,11
1913,0,13
1914,0,18
1915,0,22
1916,0,26
1917,0,15
1918,0,22
1919,0,24
1920,0,21
1921,0,26
1922,0,23
1923,0,27
1924,0,24
1925,0,20
1926,0,31
1927,0,31
1928,0,20
1929,0,29
1930,0,21
1931,0,30
1932,0,22
1933,0,24
1934,0,24
1935,0,30
1936,0,23
1937,0,31
1938,0,19
1939,0,27
1940,0,45
1941,0,34
1942,0,36
1943,0,35
1944,0,33
1945,0,30
1946,0,34
1947,0,35
1948,0,45
1949,0,41
1950,0,42
1951,0,34
1952,0,43
1953,0,41
1954,0,39
1955,0,30
1956,0,46
1957,0,22
1958,0,33
1959,0,32
1960,0,38
1961,5,24
1962,0,21
1963,0,23
1964,0,25
1965,0,18
1966,0,23
1967,0,21
1968,0,15
1969,0,12
1970,0,15
1971,0,20
1972,0,6
1973,0,13
1974,0,0
1975,0,6
1976,0,8
1977,0,14
1978,0,12
1979,0,13
1980,0,12
1981,0,8
1982,0,11
1983,0,6
1984,0,11
1985,0,8
1986,0,9
1987,0,17
1988,0,9
1989,0,16
1990,0,9
1991,0,10
1992,0,9
1993,0,10
1994,0,0
1995,0,9
1996,0,0
1997,0,5
1998,0,14
1999,0,0
2000,0,0
2001,0,7
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,7
2009,0,0
2010,0,0
2011,0,6
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
