year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,5,0
1887,6,0
1888,0,0
1889,7,0
1890,0,0
1891,9,0
1892,14,0
1893,9,0
1894,5,0
1895,10,0
1896,8,0
1897,9,0
1898,6,0
1899,10,0
1900,13,0
1901,8,0
1902,0,0
1903,14,0
1904,9,0
1905,15,0
1906,15,0
1907,14,0
1908,6,0
1909,14,0
1910,15,0
1911,11,0
1912,16,0
1913,16,0
1914,21,0
1915,32,0
1916,25,0
1917,36,0
1918,41,0
1919,48,0
1920,50,0
1921,38,0
1922,39,0
1923,41,0
1924,64,0
1925,50,0
1926,58,0
1927,44,0
1928,54,0
1929,36,0
1930,27,0
1931,32,0
1932,56,0
1933,44,0
1934,45,0
1935,46,0
1936,33,0
1937,39,0
1938,32,0
1939,41,0
1940,38,0
1941,34,0
1942,57,0
1943,31,0
1944,33,0
1945,27,0
1946,38,0
1947,40,0
1948,31,0
1949,30,0
1950,26,0
1951,19,0
1952,28,0
1953,28,0
1954,23,0
1955,30,0
1956,35,0
1957,29,0
1958,64,0
1959,36,0
1960,48,0
1961,45,0
1962,43,0
1963,39,0
1964,42,0
1965,36,0
1966,19,0
1967,22,0
1968,23,0
1969,33,0
1970,22,0
1971,12,0
1972,24,0
1973,10,0
1974,18,0
1975,20,0
1976,15,0
1977,14,0
1978,13,0
1979,21,0
1980,6,0
1981,13,0
1982,11,0
1983,11,0
1984,0,0
1985,8,0
1986,10,0
1987,14,0
1988,7,0
1989,14,0
1990,23,0
1991,10,0
1992,14,0
1993,6,0
1994,9,0
1995,8,0
1996,9,0
1997,8,0
1998,10,0
1999,15,0
2000,6,0
2001,6,0
2002,6,0
2003,0,0
2004,11,0
2005,5,0
2006,7,0
2007,5,0
2008,0,0
2009,21,0
2010,32,0
2011,31,0
2012,35,0
2013,48,0
2014,99,0
2015,128,0
2016,162,0
2017,156,0
2018,142,0
2019,147,0
