year,Boys,Girls
1880,54,0
1881,52,0
1882,56,0
1883,65,0
1884,79,0
1885,85,0
1886,83,0
1887,83,0
1888,118,0
1889,134,0
1890,162,0
1891,144,0
1892,163,0
1893,167,0
1894,182,0
1895,203,0
1896,169,0
1897,147,0
1898,185,0
1899,149,0
1900,166,0
1901,184,0
1902,171,0
1903,175,0
1904,149,0
1905,168,0
1906,164,0
1907,200,0
1908,194,0
1909,176,0
1910,207,0
1911,202,0
1912,302,0
1913,370,0
1914,457,0
1915,552,0
1916,514,0
1917,534,0
1918,588,0
1919,527,0
1920,523,0
1921,514,0
1922,485,0
1923,487,0
1924,505,0
1925,444,0
1926,436,0
1927,345,0
1928,404,0
1929,309,0
1930,326,0
1931,319,0
1932,296,0
1933,338,0
1934,395,0
1935,362,0
1936,346,0
1937,408,0
1938,376,0
1939,373,0
1940,365,0
1941,351,0
1942,330,0
1943,308,0
1944,306,0
1945,285,0
1946,324,0
1947,388,0
1948,387,0
1949,451,0
1950,442,0
1951,479,0
1952,495,0
1953,581,0
1954,558,0
1955,591,0
1956,669,0
1957,737,0
1958,667,0
1959,740,0
1960,772,0
1961,806,0
1962,976,7
1963,1299,5
1964,1421,0
1965,1386,0
1966,1378,0
1967,1597,9
1968,1616,5
1969,1491,6
1970,1672,9
1971,1689,9
1972,1593,7
1973,1586,0
1974,1843,6
1975,2120,9
1976,2270,8
1977,2586,10
1978,2711,8
1979,3079,10
1980,3638,16
1981,3809,11
1982,3763,20
1983,3483,18
1984,3534,9
1985,3573,19
1986,3455,14
1987,3453,12
1988,3558,13
1989,3784,23
1990,3924,9
1991,3818,8
1992,3431,7
1993,3413,5
1994,3205,0
1995,3274,5
1996,3325,0
1997,3203,0
1998,3215,5
1999,3288,0
2000,3397,6
2001,3521,7
2002,3603,5
2003,3922,5
2004,4742,15
2005,4596,14
2006,4652,8
2007,4552,0
2008,5630,11
2009,6789,9
2010,6537,8
2011,6394,10
2012,5775,5
2013,5608,5
2014,5607,8
2015,5622,0
2016,5420,6
2017,5183,9
2018,5022,9
2019,4739,8
