year,Boys,Girls
1880,5,30
1881,0,21
1882,0,27
1883,0,33
1884,0,27
1885,5,25
1886,5,25
1887,0,23
1888,0,17
1889,0,44
1890,0,27
1891,5,34
1892,0,39
1893,11,35
1894,0,28
1895,0,46
1896,6,37
1897,7,27
1898,8,44
1899,9,31
1900,8,41
1901,6,27
1902,9,39
1903,9,34
1904,11,40
1905,14,28
1906,14,40
1907,14,48
1908,18,50
1909,18,67
1910,23,63
1911,25,66
1912,28,156
1913,32,192
1914,45,232
1915,44,305
1916,56,320
1917,58,345
1918,69,362
1919,64,345
1920,62,412
1921,59,366
1922,77,383
1923,71,391
1924,80,410
1925,100,435
1926,92,369
1927,128,446
1928,115,469
1929,112,415
1930,157,458
1931,178,425
1932,244,496
1933,289,528
1934,305,564
1935,339,555
1936,384,614
1937,498,703
1938,722,810
1939,871,885
1940,957,1045
1941,1259,1351
1942,1749,1394
1943,2064,1442
1944,2260,1290
1945,2730,1217
1946,3884,1530
1947,4994,1781
1948,4609,1572
1949,4880,1579
1950,5020,1623
1951,5628,1669
1952,5816,1591
1953,5998,1555
1954,6782,1414
1955,7353,1335
1956,7736,1252
1957,7438,1271
1958,7219,1048
1959,7059,1009
1960,6850,960
1961,6442,890
1962,6217,832
1963,5826,717
1964,5675,646
1965,4667,514
1966,4307,485
1967,4197,439
1968,4102,456
1969,3649,431
1970,3264,381
1971,2671,341
1972,2252,291
1973,1933,267
1974,1645,225
1975,1423,193
1976,1148,182
1977,1099,149
1978,1108,152
1979,1070,143
1980,1015,170
1981,953,170
1982,834,123
1983,789,102
1984,706,103
1985,603,110
1986,515,90
1987,475,84
1988,469,83
1989,420,86
1990,398,77
1991,337,66
1992,286,58
1993,264,57
1994,260,52
1995,211,45
1996,209,31
1997,181,36
1998,168,34
1999,164,40
2000,169,49
2001,153,27
2002,138,37
2003,142,29
2004,126,22
2005,150,22
2006,119,17
2007,137,18
2008,107,22
2009,93,19
2010,111,19
2011,110,30
2012,92,28
2013,91,20
2014,88,16
2015,83,16
2016,93,10
2017,88,20
2018,71,16
2019,96,19
