year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,6
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,5
1902,0,5
1903,6,0
1904,0,0
1905,0,0
1906,0,0
1907,0,7
1908,0,0
1909,0,0
1910,0,0
1911,0,9
1912,0,15
1913,0,10
1914,0,10
1915,8,13
1916,7,14
1917,8,15
1918,0,9
1919,0,20
1920,0,11
1921,7,23
1922,7,16
1923,0,20
1924,7,17
1925,8,15
1926,5,16
1927,0,17
1928,0,17
1929,0,19
1930,5,11
1931,0,5
1932,0,6
1933,6,21
1934,0,17
1935,0,23
1936,5,17
1937,0,9
1938,0,12
1939,6,15
1940,6,15
1941,5,22
1942,7,12
1943,6,13
1944,10,10
1945,7,11
1946,6,9
1947,13,13
1948,8,18
1949,12,27
1950,7,22
1951,6,10
1952,10,27
1953,16,20
1954,19,17
1955,16,16
1956,12,18
1957,23,12
1958,18,16
1959,18,13
1960,19,16
1961,28,17
1962,55,17
1963,34,16
1964,25,13
1965,32,10
1966,27,12
1967,31,23
1968,55,17
1969,65,15
1970,89,20
1971,70,12
1972,70,24
1973,94,11
1974,83,14
1975,294,17
1976,242,19
1977,304,10
1978,788,17
1979,789,11
1980,897,18
1981,1369,24
1982,2382,23
1983,2383,24
1984,2399,21
1985,2359,20
1986,2266,14
1987,2399,20
1988,2243,20
1989,2076,19
1990,2047,15
1991,2071,17
1992,1754,20
1993,1522,8
1994,1398,12
1995,1209,7
1996,1053,14
1997,988,7
1998,941,5
1999,867,8
2000,793,0
2001,694,5
2002,602,8
2003,812,8
2004,714,10
2005,696,0
2006,711,0
2007,838,5
2008,795,0
2009,740,7
2010,705,0
2011,707,0
2012,621,0
2013,657,6
2014,652,0
2015,674,0
2016,636,0
2017,502,0
2018,455,0
2019,441,5
