year,Boys,Girls
1880,18,0
1881,18,0
1882,25,0
1883,32,5
1884,45,0
1885,38,0
1886,63,0
1887,67,0
1888,69,0
1889,74,0
1890,79,0
1891,64,0
1892,98,0
1893,96,0
1894,78,0
1895,133,0
1896,120,0
1897,101,5
1898,140,0
1899,101,0
1900,176,0
1901,132,7
1902,164,5
1903,145,8
1904,175,0
1905,168,0
1906,155,5
1907,186,7
1908,181,7
1909,156,0
1910,208,13
1911,220,8
1912,246,11
1913,245,7
1914,336,18
1915,321,24
1916,382,25
1917,334,23
1918,361,22
1919,375,24
1920,325,29
1921,346,22
1922,296,22
1923,319,21
1924,315,26
1925,318,31
1926,254,19
1927,277,11
1928,239,16
1929,240,9
1930,245,19
1931,196,13
1932,206,16
1933,174,17
1934,191,26
1935,167,28
1936,168,12
1937,171,18
1938,167,10
1939,148,17
1940,141,19
1941,145,26
1942,140,14
1943,148,14
1944,113,10
1945,128,15
1946,140,15
1947,142,21
1948,139,11
1949,115,15
1950,102,12
1951,113,11
1952,99,9
1953,101,8
1954,96,7
1955,104,20
1956,76,11
1957,78,7
1958,67,6
1959,54,8
1960,49,11
1961,69,11
1962,55,11
1963,49,7
1964,56,0
1965,44,0
1966,49,6
1967,23,0
1968,42,0
1969,33,6
1970,17,5
1971,30,6
1972,16,0
1973,12,0
1974,24,0
1975,19,0
1976,23,0
1977,9,6
1978,18,0
1979,19,6
1980,16,0
1981,18,0
1982,23,0
1983,17,0
1984,19,0
1985,17,0
1986,8,5
1987,16,0
1988,14,0
1989,11,0
1990,14,0
1991,15,0
1992,9,0
1993,9,0
1994,0,0
1995,9,0
1996,7,0
1997,5,0
1998,9,0
1999,7,0
2000,5,0
2001,0,0
2002,7,0
2003,9,0
2004,0,0
2005,0,0
2006,5,0
2007,5,0
2008,7,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
