year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,7,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,5,0
1900,0,0
1901,0,0
1902,0,0
1903,6,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,5,0
1910,7,0
1911,9,0
1912,12,0
1913,12,0
1914,22,0
1915,23,0
1916,25,0
1917,19,0
1918,17,0
1919,29,0
1920,25,0
1921,31,0
1922,11,0
1923,26,0
1924,8,0
1925,19,0
1926,14,0
1927,17,0
1928,11,0
1929,15,0
1930,13,0
1931,10,0
1932,10,0
1933,14,0
1934,12,0
1935,7,0
1936,11,0
1937,11,0
1938,11,0
1939,8,0
1940,6,0
1941,7,0
1942,10,0
1943,15,0
1944,6,0
1945,10,0
1946,10,0
1947,9,0
1948,9,0
1949,7,0
1950,0,0
1951,11,0
1952,10,0
1953,20,0
1954,11,0
1955,15,0
1956,11,0
1957,17,0
1958,22,0
1959,17,0
1960,18,0
1961,17,0
1962,25,0
1963,25,0
1964,25,0
1965,20,0
1966,30,0
1967,16,0
1968,21,0
1969,22,0
1970,23,0
1971,24,0
1972,34,0
1973,47,0
1974,53,0
1975,62,0
1976,60,0
1977,48,0
1978,62,0
1979,58,0
1980,64,0
1981,73,0
1982,56,0
1983,74,0
1984,80,0
1985,71,0
1986,79,0
1987,59,0
1988,60,0
1989,79,0
1990,78,0
1991,101,0
1992,100,0
1993,95,0
1994,87,0
1995,110,0
1996,111,0
1997,116,0
1998,131,0
1999,167,0
2000,389,0
2001,611,0
2002,800,0
2003,1306,0
2004,1282,6
2005,1452,0
2006,1445,0
2007,2364,0
2008,2410,0
2009,2378,5
2010,2247,0
2011,2197,0
2012,2248,7
2013,2142,5
2014,2145,0
2015,1889,0
2016,1948,0
2017,1744,0
2018,1616,0
2019,1449,0
