year,Boys,Girls
1880,0,517
1881,0,439
1882,0,441
1883,0,431
1884,0,476
1885,0,437
1886,0,431
1887,0,343
1888,0,412
1889,0,414
1890,0,375
1891,0,357
1892,6,399
1893,0,364
1894,0,359
1895,5,377
1896,0,386
1897,5,378
1898,0,352
1899,0,352
1900,0,469
1901,0,309
1902,0,385
1903,5,335
1904,0,402
1905,6,384
1906,0,365
1907,0,427
1908,0,489
1909,7,477
1910,7,555
1911,10,654
1912,8,1247
1913,9,1384
1914,13,1767
1915,7,2307
1916,9,2374
1917,23,2477
1918,17,2593
1919,21,2430
1920,10,2687
1921,19,2712
1922,20,2555
1923,11,2618
1924,14,2670
1925,15,2577
1926,20,2445
1927,20,2496
1928,22,2338
1929,12,2227
1930,18,2247
1931,14,2157
1932,17,2111
1933,11,2038
1934,14,2063
1935,12,1970
1936,7,1856
1937,12,1836
1938,11,1882
1939,10,1856
1940,8,1900
1941,11,1973
1942,10,2180
1943,13,2181
1944,17,2043
1945,12,1835
1946,6,2154
1947,14,2439
1948,8,2143
1949,10,2081
1950,0,2028
1951,10,1998
1952,11,1995
1953,6,1852
1954,8,1839
1955,11,1777
1956,15,1766
1957,0,1670
1958,6,1669
1959,14,1536
1960,10,1394
1961,10,1334
1962,6,1279
1963,6,1282
1964,13,1249
1965,0,1117
1966,10,1056
1967,5,1060
1968,10,963
1969,15,944
1970,12,1000
1971,9,933
1972,0,802
1973,7,749
1974,9,708
1975,10,659
1976,11,679
1977,6,666
1978,9,625
1979,10,701
1980,0,646
1981,13,608
1982,7,593
1983,8,593
1984,10,555
1985,0,559
1986,9,581
1987,7,572
1988,5,570
1989,0,560
1990,0,579
1991,0,574
1992,0,544
1993,0,459
1994,0,432
1995,0,378
1996,0,428
1997,0,372
1998,0,354
1999,0,412
2000,0,355
2001,0,338
2002,0,351
2003,0,322
2004,6,334
2005,0,328
2006,0,331
2007,0,338
2008,0,385
2009,0,325
2010,0,325
2011,0,370
2012,0,377
2013,0,387
2014,0,463
2015,0,495
2016,0,589
2017,0,519
2018,0,507
2019,0,501
