year,F,M
1880,0,124
1881,0,129
1882,0,152
1883,0,143
1884,0,154
1885,0,162
1886,0,155
1887,0,177
1888,0,192
1889,0,186
1890,0,236
1891,0,190
1892,0,233
1893,0,244
1894,0,239
1895,0,249
1896,0,278
1897,0,291
1898,0,315
1899,0,269
1900,0,419
1901,0,268
1902,0,370
1903,0,340
1904,0,401
1905,0,441
1906,0,420
1907,5,550
1908,0,523
1909,0,568
1910,0,733
1911,0,706
1912,7,1306
1913,11,1582
1914,6,2004
1915,14,2450
1916,21,2699
1917,15,2951
1918,20,3422
1919,19,3422
1920,22,3549
1921,11,3748
1922,19,3671
1923,21,3687
1924,26,3923
1925,29,3883
1926,27,3809
1927,30,3912
1928,29,3872
1929,29,3817
1930,39,3804
1931,27,3648
1932,33,3677
1933,23,3356
1934,22,3777
1935,15,3917
1936,19,3643
1937,12,3555
1938,17,3492
1939,17,3388
1940,19,3309
1941,18,3520
1942,16,3720
1943,20,3739
1944,22,3408
1945,15,3175
1946,20,3467
1947,19,3348
1948,17,3232
1949,19,2939
1950,27,2833
1951,17,2716
1952,17,2645
1953,21,2580
1954,22,2637
1955,15,2413
1956,14,2352
1957,21,2312
1958,19,2078
1959,13,2016
1960,18,1866
1961,13,1828
1962,8,1703
1963,13,1644
1964,8,1586
1965,11,1537
1966,11,1349
1967,6,1277
1968,9,1197
1969,13,1231
1970,7,1169
1971,9,1012
1972,7,917
1973,0,806
1974,0,774
1975,12,799
1976,5,759
1977,6,735
1978,8,707
1979,7,730
1980,10,699
1981,7,616
1982,0,674
1983,5,523
1984,8,531
1985,6,539
1986,7,541
1987,7,499
1988,0,490
1989,0,489
1990,0,503
1991,5,449
1992,0,414
1993,0,361
1994,0,339
1995,0,341
1996,0,308
1997,0,308
1998,0,279
1999,0,251
2000,0,251
2001,0,214
2002,0,215
2003,0,223
2004,0,222
2005,0,187
2006,0,208
2007,0,195
2008,0,230
2009,0,195
2010,0,218
2011,0,187
2012,0,221
2013,0,205
2014,0,189
2015,0,208
2016,0,230
2017,0,226
2018,0,249
2019,0,218
