year,Girls,Boys
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,0,0
1885,0,7
1886,0,8
1887,0,6
1888,0,7
1889,0,0
1890,0,0
1891,0,5
1892,0,9
1893,0,0
1894,0,8
1895,0,8
1896,0,7
1897,0,8
1898,0,0
1899,0,5
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,5
1907,0,6
1908,0,5
1909,0,0
1910,0,6
1911,0,9
1912,9,18
1913,0,17
1914,5,15
1915,6,31
1916,5,21
1917,10,32
1918,7,31
1919,7,41
1920,9,33
1921,11,32
1922,9,29
1923,12,41
1924,13,42
1925,9,37
1926,13,36
1927,10,41
1928,6,49
1929,9,31
1930,13,35
1931,17,35
1932,10,29
1933,8,22
1934,9,37
1935,9,45
1936,9,54
1937,12,57
1938,22,54
1939,18,42
1940,28,65
1941,35,60
1942,51,69
1943,35,77
1944,45,63
1945,74,78
1946,124,85
1947,114,105
1948,122,93
1949,163,104
1950,166,80
1951,184,83
1952,190,101
1953,241,104
1954,319,98
1955,460,126
1956,612,98
1957,617,84
1958,620,89
1959,671,80
1960,770,79
1961,842,82
1962,891,77
1963,981,76
1964,1050,76
1965,870,60
1966,972,71
1967,1343,88
1968,1427,82
1969,1563,77
1970,1485,87
1971,1424,74
1972,1210,60
1973,1078,48
1974,1224,37
1975,1065,57
1976,930,54
1977,954,62
1978,916,55
1979,1126,66
1980,1178,63
1981,1100,79
1982,959,79
1983,863,59
1984,883,64
1985,773,58
1986,718,51
1987,668,56
1988,714,43
1989,603,40
1990,522,28
1991,445,33
1992,423,23
1993,371,12
1994,287,14
1995,230,16
1996,219,11
1997,191,14
1998,146,9
1999,150,11
2000,123,14
2001,116,11
2002,83,8
2003,83,6
2004,74,7
2005,63,6
2006,63,0
2007,45,7
2008,57,5
2009,61,5
2010,50,8
2011,44,0
2012,39,6
2013,49,0
2014,56,8
2015,47,7
2016,64,5
2017,59,0
2018,46,8
2019,59,0
